player_key,player,elo_current,elo_peak,wr_overall_sm,wr_Clay_sm,wr_Grass_sm,wr_Hard_sm,form10,form5,streak,avg_rest_days,rank_latest,matches_played,wins,last_date,raw_win_rate
nicolas kicker,Nicolas Kicker,1474.5300638391254,1488.0,0.4166666666666667,0.4166666666666667,0.5,0.5,0.5,0.5,-2,45.0,,2,0,2022-02-21,0.0
younes lalami laaroussi,Younes Lalami Laaroussi,1474.516055299002,1486.4328701277207,0.4166666666666667,0.4166666666666667,0.5,0.5,0.5,0.5,-2,45.0,937.0,2,0,2024-09-14,0.0
oleksandr ovcharenko,Oleksandr Ovcharenko,1474.3995632305039,1487.1508925164746,0.4166666666666667,0.5,0.5,0.45454545454545453,0.5,0.5,-2,45.0,379.0,2,0,2024-09-13,0.0
gian marco moroni,Gian Marco Moroni,1474.136426779744,1487.449286951364,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,0.5,0.5,-2,45.0,202.0,2,0,2022-04-18,0.0
stefano napolitano,Stefano Napolitano,1474.0651287310534,1503.4894438283725,0.4117647058823529,0.4666666666666667,0.45454545454545453,0.45454545454545453,0.2857142857142857,0.4,-3,31.428571428571427,125.0,7,2,2024-07-15,0.2857142857142857
sergey fomin,Sergey Fomin,1473.92260109331,1499.7885107436111,0.4117647058823529,0.5,0.5,0.4117647058823529,0.2857142857142857,0.4,-3,38.57142857142857,665.0,7,2,2024-09-13,0.2857142857142857
gerald melzer,Gerald Melzer,1473.8579482096598,1486.474313721323,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,0.5,0.5,-2,45.0,287.0,2,0,2022-07-25,0.0
daniel evans,Daniel Evans,1473.642561530308,1601.7401068492184,0.4583333333333333,0.39622641509433965,0.4230769230769231,0.49624060150375937,0.4,0.4,-1,7.818681318681318,,182,83,2025-07-03,0.45604395604395603
lloyd harris,Lloyd Harris,1473.3961850467128,1613.9029912288233,0.4716981132075472,0.34615384615384615,0.5,0.5138888888888888,0.4,0.4,-1,9.572916666666666,,96,45,2025-07-03,0.46875
steve johnson,Steve Johnson,1473.264933905739,1558.4194659123652,0.4594594594594595,0.5,0.5238095238095238,0.4339622641509434,0.2,0.2,-3,13.140625,205.0,64,29,2024-02-05,0.453125
laurent lokoli,Laurent Lokoli,1473.0802390986762,1485.9263085879754,0.38461538461538464,0.5,0.45454545454545453,0.4166666666666667,0.0,0.0,-3,41.666666666666664,173.0,3,0,2023-07-03,0.0
stefan kozlov,Stefan Kozlov,1472.6563230821878,1520.7689317781903,0.391304347826087,0.5,0.4166666666666667,0.42857142857142855,0.3,0.0,-6,20.692307692307693,111.0,13,4,2022-09-19,0.3076923076923077
juan manuel cerundolo,Juan Manuel Cerundolo,1471.3904224871333,1559.8243605210282,0.44,0.4411764705882353,0.45454545454545453,0.46153846153846156,0.5,0.4,1,16.025,148.0,41,17,2024-02-26,0.4146341463414634
oleksii krutykh,Oleksii Krutykh,1471.1087390707796,1489.6497745632746,0.4117647058823529,0.45454545454545453,0.5,0.4375,0.2857142857142857,0.4,-2,43.0,342.0,7,2,2024-09-13,0.2857142857142857
nino serdarusic,Nino Serdarusic,1471.0953421911279,1487.2807843373776,0.4,0.4166666666666667,0.5,0.46153846153846156,0.2,0.2,-1,36.8,242.0,5,1,2023-05-22,0.2
george loffhagen,George Loffhagen,1471.0940400146417,1487.1846879484922,0.38461538461538464,0.5,0.38461538461538464,0.5,0.0,0.0,-3,32.333333333333336,371.0,3,0,2025-07-01,0.0
dmitry popko,Dmitry Popko,1471.0203765975036,1487.0530375940396,0.38461538461538464,0.4166666666666667,0.5,0.4166666666666667,0.0,0.0,-3,50.0,227.0,4,0,2024-02-03,0.0
elliot benchetrit,Elliot Benchetrit,1470.932618994274,1494.1191970584323,0.4,0.35714285714285715,0.5,0.5454545454545454,0.2,0.2,-2,53.6,661.0,5,1,2024-09-14,0.2
petros tsitsipas,Petros Tsitsipas,1470.8673382423908,1488.4405829680804,0.4,0.46153846153846156,0.5,0.4166666666666667,0.2,0.2,-1,42.0,808.0,5,1,2024-07-29,0.2
rudolf molleker,Rudolf Molleker,1470.3293170837112,1488.6129860919534,0.4,0.42857142857142855,0.45454545454545453,0.5,0.2,0.2,-2,42.0,179.0,5,1,2024-07-15,0.2
valentin vacherot,Valentin Vacherot,1470.063929303737,1500.00580332941,0.4,0.3888888888888889,0.5,0.5,0.3,0.4,-3,31.9,136.0,10,3,2024-05-27,0.3
henri squire,Henri Squire,1469.702285806064,1499.3993014142027,0.375,0.5,0.38461538461538464,0.45454545454545453,0.16666666666666666,0.2,-4,28.5,181.0,6,1,2024-09-14,0.16666666666666666
elias ymer,Elias Ymer,1469.4681182332279,1540.0329124612563,0.4411764705882353,0.4,0.4166666666666667,0.49019607843137253,0.4,0.4,-1,19.32758620689655,238.0,58,25,2024-10-14,0.43103448275862066
eero vasa,Eero Vasa,1468.743377100467,1511.622002112704,0.4,0.5,0.5,0.4,0.2,0.2,-4,30.6,703.0,5,1,2024-09-14,0.2
andrey kuznetsov,Andrey Kuznetsov,1468.6468874068412,1487.1260703091602,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,0.0,0.0,-3,50.0,228.0,3,0,2023-08-21,0.0
sho shimabukuro,Sho Shimabukuro,1468.4477705632446,1510.4899145658405,0.4090909090909091,0.5,0.45454545454545453,0.42857142857142855,0.3,0.4,-2,17.666666666666668,148.0,12,4,2023-10-16,0.3333333333333333
daniel rincon,Daniel Rincon,1468.332848584914,1489.8726983422057,0.38461538461538464,0.38461538461538464,0.5,0.5,0.0,0.0,-3,41.666666666666664,274.0,3,0,2024-04-15,0.0
cem ilkel,Cem Ilkel,1468.2410020015436,1500.4870841029676,0.4166666666666667,0.38461538461538464,0.5,0.42857142857142855,0.4,0.4,-3,33.285714285714285,284.0,15,5,2024-09-13,0.3333333333333333
leandro riedi,Leandro Riedi,1468.0752527196205,1492.9713979498952,0.36363636363636365,0.42857142857142855,0.45454545454545453,0.4117647058823529,0.3,0.4,-2,36.833333333333336,134.0,12,3,2025-07-01,0.25
kaipo marshall,Kaipo Marshall,1467.7472816764591,1488.0,0.4117647058823529,0.5,0.5,0.4,0.2857142857142857,0.4,-1,38.57142857142857,,7,2,2024-09-14,0.2857142857142857
philipp kohlschreiber,Philipp Kohlschreiber,1467.4167071332454,1528.936834677976,0.43333333333333335,0.47058823529411764,0.5,0.42105263157894735,0.3,0.2,-3,17.45,136.0,20,8,2022-04-25,0.4
henry searle,Henry Searle,1467.1959564854976,1489.6980133908478,0.38461538461538464,0.5,0.38461538461538464,0.5,0.0,0.0,-3,32.333333333333336,539.0,3,0,2025-07-01,0.0
filip krajinovic,Filip Krajinovic,1467.0478811570165,1588.4611641899337,0.4519230769230769,0.46938775510204084,0.5555555555555556,0.42105263157894735,0.0,0.0,-10,8.553191489361701,92.0,94,42,2023-05-29,0.44680851063829785
kacper zuk,Kacper Zuk,1467.03634807114,1500.414300586377,0.4,0.45454545454545453,0.5,0.42857142857142855,0.2,0.2,-3,53.8,172.0,5,1,2023-01-02,0.2
alexander blockx,Alexander Blockx,1466.9593258671719,1489.4151809428793,0.35714285714285715,0.5,0.5,0.35714285714285715,0.0,0.0,-4,45.25,231.0,4,0,2025-08-13,0.0
jan choinski,Jan Choinski,1466.673497524885,1494.9645412859138,0.3684210526315789,0.46153846153846156,0.4,0.45454545454545453,0.2222222222222222,0.2,-3,26.77777777777778,174.0,9,2,2024-08-26,0.2222222222222222
dimitar kuzmanov,Dimitar Kuzmanov,1466.5802224328588,1526.4417496465567,0.46153846153846156,0.4666666666666667,0.5,0.47619047619047616,0.4,0.0,-5,31.875,189.0,16,7,2024-02-03,0.4375
kevin anderson,Kevin Anderson,1466.538216882488,1557.0206797271996,0.45652173913043476,0.5,0.65,0.34375,0.3,0.4,-2,14.083333333333334,,36,16,2023-07-31,0.4444444444444444
harold mayot,Harold Mayot,1466.3324127516746,1531.860087644729,0.42857142857142855,0.42857142857142855,0.46153846153846156,0.47619047619047616,0.2,0.2,-3,21.77777777777778,114.0,18,7,2024-11-04,0.3888888888888889
edas butvilas,Edas Butvilas,1466.1367621019397,1488.8814961696178,0.4,0.45454545454545453,0.45454545454545453,0.4166666666666667,0.2,0.2,-2,54.0,532.0,5,1,2024-09-13,0.2
illya marchenko,Illya Marchenko,1465.955531741967,1523.9842623238285,0.43478260869565216,0.5,0.4166666666666667,0.47619047619047616,0.3,0.2,-3,24.23076923076923,163.0,13,5,2023-08-21,0.38461538461538464
benjamin lock,Benjamin Lock,1465.9165585078924,1488.827046919219,0.38461538461538464,0.45454545454545453,0.5,0.4166666666666667,0.0,0.0,-3,50.0,346.0,3,0,2024-02-03,0.0
mate valkusz,Mate Valkusz,1465.8393656888882,1511.0787516263008,0.4,0.5,0.5,0.42857142857142855,0.2,0.2,-4,33.6,213.0,6,2,2024-09-13,0.3333333333333333
jose rubin statham,Jose Rubin Statham,1465.5756722336155,1487.186627862611,0.38461538461538464,0.5,0.4166666666666667,0.45454545454545453,0.0,0.0,-3,30.0,,3,0,2024-09-14,0.0
roberto quiroz,Roberto Quiroz,1465.4107687835494,1524.0,0.4117647058823529,0.5,0.5,0.3888888888888889,0.2857142857142857,0.0,-5,30.142857142857142,381.0,8,2,2022-09-17,0.25
alexey vatutin,Alexey Vatutin,1465.2830405089599,1487.8798185741825,0.38461538461538464,0.45454545454545453,0.5,0.4166666666666667,0.0,0.0,-3,50.0,295.0,3,0,2024-10-14,0.0
wishaya trongcharoenchaikul,Wishaya Trongcharoenchaikul,1464.8008464017755,1488.0,0.38461538461538464,0.45454545454545453,0.5,0.4166666666666667,0.0,0.0,-3,30.0,767.0,3,0,2024-02-03,0.0
andrej nedic,Andrej Nedic,1464.704803240706,1488.0,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,0.0,0.0,-3,50.0,633.0,3,0,2024-02-03,0.0
rodrigo pacheco mendez,Rodrigo Pacheco Mendez,1464.6205620467847,1500.13519415353,0.3888888888888889,0.5833333333333334,0.5,0.35294117647058826,0.25,0.4,-3,42.5,700.0,9,3,2024-09-14,0.3333333333333333
gonzalo lama,Gonzalo Lama,1464.4812669316282,1489.5589307658456,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,0.0,0.0,-3,50.0,263.0,3,0,2023-07-31,0.0
daniels tens,Daniels Tens,1464.4270367909564,1487.5703229949559,0.38461538461538464,0.5,0.5,0.35714285714285715,0.0,0.0,-3,50.0,,4,0,2024-09-14,0.0
tristan schoolkate,Tristan Schoolkate,1464.379799803888,1488.0,0.375,0.5,0.45454545454545453,0.4,0.16666666666666666,0.2,-2,36.166666666666664,193.0,6,1,2025-07-29,0.16666666666666666
sasi kumar mukund,Sasi Kumar Mukund,1464.3382373109341,1487.0459952677254,0.38461538461538464,0.5,0.45454545454545453,0.4166666666666667,0.0,0.0,-3,50.0,356.0,3,0,2023-09-16,0.0
jaime faria,Jaime Faria,1464.269290119595,1488.0,0.38461538461538464,0.4166666666666667,0.5,0.4166666666666667,0.0,0.0,-3,50.0,170.0,4,0,2024-09-13,0.0
ji sung nam,Ji Sung Nam,1464.0979427585503,1489.227672723766,0.4,0.5,0.5454545454545454,0.35714285714285715,0.2,0.2,-2,47.6,462.0,5,1,2022-09-26,0.2
lukas klein,Lukas Klein,1463.7137851989419,1510.4480053501618,0.39473684210526316,0.47368421052631576,0.46153846153846156,0.39285714285714285,0.4,0.4,1,24.678571428571427,127.0,30,11,2024-11-04,0.36666666666666664
edan leshem,Edan Leshem,1463.465314286848,1511.5443473441455,0.4117647058823529,0.5,0.5,0.4375,0.2857142857142857,0.2,-2,22.857142857142858,446.0,7,2,2023-02-04,0.2857142857142857
alessandro giannessi,Alessandro Giannessi,1463.3762376754703,1500.623114405953,0.4,0.4,0.5,0.5,0.2,0.2,-3,39.8,173.0,5,1,2023-04-03,0.2
nicolas moreno de alboran,Nicolas Moreno De Alboran,1463.2422298046877,1490.1162912404357,0.4,0.47619047619047616,0.5,0.375,0.4,0.4,1,21.2,143.0,17,6,2024-07-22,0.35294117647058826
renzo olivo,Renzo Olivo,1463.0083876940678,1486.7554626371038,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,0.0,0.0,-3,50.0,199.0,3,0,2022-02-21,0.0
dino prizmic,Dino Prizmic,1462.774922972163,1503.3717613885058,0.38095238095238093,0.4666666666666667,0.5,0.375,0.3,0.2,-3,29.272727272727273,187.0,11,3,2024-02-12,0.2727272727272727
yuichi sugita,Yuichi Sugita,1462.7007637061695,1512.0,0.3888888888888889,0.5,0.46153846153846156,0.4,0.25,0.2,-3,20.0,114.0,8,2,2021-08-30,0.25
nicola kuhn,Nicola Kuhn,1462.1334901482214,1512.0,0.375,0.4166666666666667,0.4166666666666667,0.5,0.16666666666666666,0.0,-5,32.0,261.0,6,1,2022-07-18,0.16666666666666666
mitchell krueger,Mitchell Krueger,1461.987401480321,1488.3439220533503,0.4,0.5,0.46153846153846156,0.4,0.4,0.4,-2,25.9,179.0,20,7,2024-09-18,0.35
jaume munar,Jaume Munar,1461.774348168237,1537.7159995933046,0.41509433962264153,0.4897959183673469,0.43478260869565216,0.3103448275862069,0.3,0.4,-2,9.120805369127517,,149,61,2025-07-29,0.40939597315436244
pablo cuevas,Pablo Cuevas,1461.429318505689,1548.1489965492638,0.4473684210526316,0.45161290322580644,0.45454545454545453,0.47058823529411764,0.3,0.6,1,13.857142857142858,107.0,29,12,2022-05-23,0.41379310344827586
raphael collignon,Raphael Collignon,1460.6833701109558,1489.5737622078118,0.35714285714285715,0.5,0.45454545454545453,0.38461538461538464,0.0,0.0,-4,31.0,164.0,4,0,2025-07-01,0.0
luca van assche,Luca Van Assche,1460.4641855216616,1515.3048398428452,0.38235294117647056,0.41935483870967744,0.42857142857142855,0.391304347826087,0.2,0.4,1,13.362068965517242,112.0,61,22,2024-12-18,0.36065573770491804
felipe meligeni alves,Felipe Meligeni Alves,1460.266379982422,1512.0,0.4,0.4375,0.45454545454545453,0.4444444444444444,0.3,0.2,-4,35.13333333333333,145.0,15,5,2024-07-15,0.3333333333333333
jiri vesely,Jiri Vesely,1460.114459730136,1524.800492464106,0.40625,0.34782608695652173,0.5238095238095238,0.425,0.3,0.4,-3,15.907407407407407,300.0,54,21,2024-01-15,0.3888888888888889
maximilian marterer,Maximilian Marterer,1459.7213218303098,1529.272426577705,0.38181818181818183,0.4,0.47058823529411764,0.38235294117647056,0.5,0.6,1,21.666666666666668,105.0,46,16,2024-10-14,0.34782608695652173
radu albot,Radu Albot,1459.7122564396702,1525.7394663446812,0.3950617283950617,0.44,0.3,0.44642857142857145,0.3,0.2,-2,15.126760563380282,152.0,71,27,2024-08-26,0.38028169014084506
thomas fabbiano,Thomas Fabbiano,1458.9470086157557,1488.4155438987432,0.35714285714285715,0.4166666666666667,0.5,0.4166666666666667,0.0,0.0,-4,27.75,171.0,4,0,2022-02-14,0.0
federico gaio,Federico Gaio,1458.4140882582028,1488.3884740399199,0.375,0.46153846153846156,0.5,0.38461538461538464,0.16666666666666666,0.2,-3,29.666666666666668,154.0,6,1,2022-01-31,0.16666666666666666
max hans rehberg,Max Hans Rehberg,1458.248453846573,1491.3550740240134,0.35714285714285715,0.35714285714285715,0.5,0.5,0.0,0.0,-4,52.5,412.0,4,0,2024-04-15,0.0
muhammad shoaib,Muhammad Shoaib,1456.9870954216385,1487.6369958302387,0.375,0.45454545454545453,0.46153846153846156,0.45454545454545453,0.16666666666666666,0.2,-2,55.0,,6,1,2024-09-14,0.16666666666666666
malek jaziri,Malek Jaziri,1456.3075878514471,1499.214596477785,0.4090909090909091,0.5384615384615384,0.5,0.3684210526315789,0.3,0.2,-2,32.166666666666664,329.0,12,4,2023-02-27,0.3333333333333333
andrej martin,Andrej Martin,1454.9149809730268,1488.0,0.39285714285714285,0.44,0.5,0.38461538461538464,0.4,0.2,-2,15.88888888888889,117.0,18,6,2022-01-31,0.3333333333333333
ajeet rai,Ajeet Rai,1454.5418973403105,1487.4431591377104,0.35714285714285715,0.5,0.5,0.35714285714285715,0.0,0.0,-4,37.5,538.0,4,0,2024-09-14,0.0
sebastian dominko,Sebastian Dominko,1453.8159094277382,1488.0,0.35714285714285715,0.4166666666666667,0.5,0.5,0.0,0.0,-4,52.5,937.0,5,1,2024-02-02,0.2
dragos nicolae madaras,Dragos Nicolae Madaras,1453.3801559181463,1488.3925370691413,0.35714285714285715,0.45454545454545453,0.5,0.38461538461538464,0.0,0.0,-4,37.5,314.0,4,0,2023-07-17,0.0
ignacio carou,Ignacio Carou,1453.1163821491186,1487.1719252192775,0.35714285714285715,0.35714285714285715,0.5,0.5,0.0,0.0,-4,37.5,617.0,4,0,2023-09-16,0.0
camilo ugo carabelli,Camilo Ugo Carabelli,1453.0397518788252,1517.4515563007637,0.36,0.42857142857142855,0.45454545454545453,0.38461538461538464,0.2,0.0,-5,28.6,,15,4,2025-08-13,0.26666666666666666
skander mansouri,Skander Mansouri,1452.6851160258077,1485.7655071754366,0.3333333333333333,0.5,0.5,0.38461538461538464,0.0,0.0,-5,42.0,296.0,6,1,2024-09-13,0.16666666666666666
cesar cruz,Cesar Cruz,1452.483078005129,1487.1208039601315,0.35714285714285715,0.4166666666666667,0.5,0.4166666666666667,0.0,0.0,-4,37.5,,4,0,2024-09-14,0.0
gilles simon,Gilles Simon,1452.053968566746,1512.0,0.35555555555555557,0.38095238095238093,0.375,0.43333333333333335,0.5,0.6,1,16.485714285714284,175.0,37,12,2022-10-31,0.32432432432432434
viktor durasovic,Viktor Durasovic,1451.917071635086,1511.6034492579622,0.38461538461538464,0.5,0.5,0.375,0.3,0.4,1,29.375,366.0,16,5,2024-02-02,0.3125
brandon holt,Brandon Holt,1451.3337416546315,1518.6759309468248,0.35,0.5,0.45454545454545453,0.3684210526315789,0.2,0.0,-6,34.0,227.0,10,2,2025-07-01,0.2
kiranpal pannu,Kiranpal Pannu,1449.7533986824503,1489.052218328181,0.35294117647058826,0.5,0.5,0.35294117647058826,0.14285714285714285,0.2,-1,42.142857142857146,716.0,7,1,2024-09-14,0.14285714285714285
attila balazs,Attila Balazs,1449.1610734701164,1488.0,0.3125,0.4166666666666667,0.45454545454545453,0.38461538461538464,0.0,0.0,-6,42.0,745.0,6,0,2023-08-28,0.0
evgeny donskoy,Evgeny Donskoy,1449.1142187753617,1500.1790297261234,0.35294117647058826,0.5,0.45454545454545453,0.375,0.14285714285714285,0.0,-5,18.285714285714285,150.0,7,1,2021-10-18,0.14285714285714285
enzo couacaud,Enzo Couacaud,1448.8716048918745,1511.2931798663926,0.35,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.2,0.2,-4,43.5,180.0,10,2,2024-07-22,0.2
martin landaluce,Martin Landaluce,1448.7796704751345,1492.3175062410062,0.3333333333333333,0.35714285714285715,0.5,0.42857142857142855,0.125,0.2,-4,38.125,322.0,8,1,2025-08-13,0.125
emilio gomez,Emilio Gomez,1447.3907811593351,1512.0,0.3783783783783784,0.4375,0.5,0.3870967741935484,0.3,0.2,-1,23.59259259259259,185.0,27,9,2024-02-02,0.3333333333333333
guido pella,Guido Pella,1447.32909127329,1512.0,0.3793103448275862,0.3870967741935484,0.42105263157894735,0.42857142857142855,0.4,0.2,-3,11.916666666666666,199.0,48,17,2023-08-28,0.3541666666666667
steven diez,Steven Diez,1447.1515261210393,1486.9233424265483,0.3333333333333333,0.38461538461538464,0.5,0.38461538461538464,0.0,0.0,-5,36.2,292.0,6,0,2024-01-01,0.0
geoffrey blancaneaux,Geoffrey Blancaneaux,1446.5669476770267,1488.9483040097393,0.3333333333333333,0.45454545454545453,0.5,0.35714285714285715,0.0,0.0,-5,37.0,151.0,5,0,2023-02-20,0.0
ethan quinn,Ethan Quinn,1445.732257221793,1511.5527917357574,0.36363636363636365,0.5,0.5,0.3125,0.2,0.2,-3,26.916666666666668,,12,3,2025-08-13,0.25
marc polmans,Marc Polmans,1445.6838391042763,1488.0,0.36363636363636365,0.5,0.46153846153846156,0.35294117647058826,0.3,0.2,-3,31.0,154.0,12,3,2024-07-15,0.25
juan pablo varillas,Juan Pablo Varillas,1445.6732859911663,1542.9750458668905,0.4430379746835443,0.5081967213114754,0.45454545454545453,0.3333333333333333,0.2,0.2,-2,15.014492753623188,162.0,69,30,2024-09-13,0.43478260869565216
denis istomin,Denis Istomin,1445.555627731462,1487.5854458884164,0.35294117647058826,0.45454545454545453,0.5,0.375,0.14285714285714285,0.2,-2,44.42857142857143,267.0,7,1,2022-09-16,0.14285714285714285
aljaz bedene,Aljaz Bedene,1445.1558200289564,1536.9866765028505,0.4444444444444444,0.48484848484848486,0.4117647058823529,0.4583333333333333,0.3,0.2,1,10.25,347.0,44,19,2022-09-16,0.4318181818181818
daniel altmaier,Daniel Altmaier,1445.1086701478077,1508.161563373239,0.35714285714285715,0.42857142857142855,0.36363636363636365,0.32786885245901637,0.3,0.4,-2,11.327586206896552,88.0,116,40,2025-07-01,0.3448275862068966
giulio zeppieri,Giulio Zeppieri,1444.9933112413455,1510.7439679315,0.36666666666666664,0.4166666666666667,0.45454545454545453,0.4,0.3,0.2,-2,28.8,148.0,20,6,2025-07-01,0.3
luca nardi,Luca Nardi,1444.8268960096773,1497.819365057142,0.3181818181818182,0.3333333333333333,0.4,0.39285714285714285,0.2,0.4,-1,23.41176470588235,,34,9,2025-08-17,0.2647058823529412
marko topo,Marko Topo,1444.3140227319986,1486.6714660854802,0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.0,-5,54.0,478.0,5,0,2024-04-15,0.0
nicolas mejia,Nicolas Mejia,1444.253142114376,1488.0,0.3333333333333333,0.5333333333333333,0.5,0.25,0.3,0.2,-2,34.07142857142857,235.0,15,3,2024-09-14,0.2
vit kopriva,Vit Kopriva,1444.1225071149086,1541.0249008054946,0.3793103448275862,0.42857142857142855,0.4166666666666667,0.4375,0.1,0.0,-7,26.57894736842105,113.0,19,6,2025-07-01,0.3157894736842105
zachary svajda,Zachary Svajda,1442.9627634351064,1511.7792036994838,0.36666666666666664,0.5,0.45454545454545453,0.36666666666666664,0.3,0.4,1,23.95,135.0,21,6,2024-10-02,0.2857142857142857
yen hsun lu,Yen Hsun Lu,1442.5079002976836,1488.8404428522344,0.3333333333333333,0.45454545454545453,0.4166666666666667,0.4,0.125,0.0,-5,24.125,625.0,8,1,2021-07-24,0.125
damir dzumhur,Damir Dzumhur,1442.196222152647,1506.2205441078358,0.38095238095238093,0.5,0.45454545454545453,0.3448275862068966,0.2,0.0,-5,27.5,,32,11,2025-08-13,0.34375
leo borg,Leo Borg,1442.0990996728879,1494.181841253479,0.3333333333333333,0.46153846153846156,0.5,0.3333333333333333,0.2,0.2,-1,35.54545454545455,603.0,11,2,2024-10-14,0.18181818181818182
seong chan hong,Seong Chan Hong,1441.7933178965816,1486.3610557500538,0.34615384615384615,0.5,0.5,0.34615384615384615,0.3,0.6,1,22.8125,175.0,16,4,2024-09-13,0.25
kristjan tamm,Kristjan Tamm,1441.3751220112422,1485.640919808915,0.3333333333333333,0.4166666666666667,0.5,0.45454545454545453,0.0,0.0,-5,42.0,1063.0,5,0,2024-09-13,0.0
brayden schnur,Brayden Schnur,1441.0574355859947,1487.5710127740433,0.3333333333333333,0.5,0.45454545454545453,0.35714285714285715,0.0,0.0,-5,39.2,234.0,5,0,2022-01-03,0.0
francesco passaro,Francesco Passaro,1440.4091410280187,1500.4398264428594,0.38461538461538464,0.42857142857142855,0.5,0.4117647058823529,0.4,0.2,1,23.625,235.0,18,6,2024-05-06,0.3333333333333333
marco cecchinato,Marco Cecchinato,1440.2046480786596,1524.083794320531,0.42857142857142855,0.4927536231884058,0.38461538461538464,0.3181818181818182,0.1,0.2,-4,10.878378378378379,109.0,74,31,2023-08-28,0.4189189189189189
peter gojowczyk,Peter Gojowczyk,1439.0182466212975,1569.0172735783374,0.43137254901960786,0.38461538461538464,0.5,0.45,0.2,0.2,-2,13.292682926829269,111.0,41,17,2022-08-29,0.4146341463414634
michail pervolarakis,Michail Pervolarakis,1438.7456563059122,1488.0,0.35,0.45454545454545453,0.5,0.3684210526315789,0.2,0.2,-1,35.5,391.0,10,2,2023-01-02,0.2
kyle edmund,Kyle Edmund,1438.657033486647,1512.9616349926448,0.3181818181818182,0.38461538461538464,0.5,0.3684210526315789,0.1,0.0,-9,20.083333333333332,498.0,12,2,2023-05-08,0.16666666666666666
lucas pouille,Lucas Pouille,1437.6457910471986,1506.6213151290183,0.35555555555555557,0.34615384615384615,0.4666666666666667,0.4230769230769231,0.3,0.4,1,18.62857142857143,241.0,37,12,2024-07-01,0.32432432432432434
nikoloz basilashvili,Nikoloz Basilashvili,1437.436622809344,1615.6959417356265,0.45528455284552843,0.4634146341463415,0.5384615384615384,0.4342105263157895,0.3,0.2,-1,7.752212389380531,,113,51,2025-07-03,0.45132743362831856
james duckworth,James Duckworth,1436.9159817788623,1551.9955160945494,0.42452830188679247,0.4375,0.45161290322580644,0.43037974683544306,0.1,0.0,-9,11.979166666666666,,96,40,2025-07-29,0.4166666666666667
vitaliy sachko,Vitaliy Sachko,1436.2608450609025,1495.1622667514348,0.3125,0.4166666666666667,0.5,0.35714285714285715,0.0,0.0,-6,54.333333333333336,169.0,6,0,2024-09-13,0.0
gianluca mager,Gianluca Mager,1435.9474486730655,1524.0,0.41818181818181815,0.4666666666666667,0.5,0.3939393939393939,0.2,0.2,-3,9.311111111111112,65.0,45,18,2022-01-31,0.4
andreas seppi,Andreas Seppi,1435.399161872199,1495.0248571837246,0.3783783783783784,0.46153846153846156,0.5,0.35714285714285715,0.2,0.4,-2,14.25925925925926,123.0,27,9,2022-06-06,0.3333333333333333
emilio nava,Emilio Nava,1434.9355042333548,1489.4094363762551,0.3,0.45454545454545453,0.45454545454545453,0.32142857142857145,0.2,0.2,-2,31.5,,20,4,2025-08-13,0.2
facundo bagnis,Facundo Bagnis,1433.4184650826587,1554.6089296070252,0.39473684210526316,0.4528301886792453,0.4166666666666667,0.3548387096774194,0.5,0.2,-2,14.545454545454545,136.0,66,25,2025-07-29,0.3787878787878788
jay clarke,Jay Clarke,1433.370467408776,1487.4391662805433,0.3125,0.5,0.3333333333333333,0.45454545454545453,0.0,0.0,-6,37.333333333333336,156.0,6,0,2025-07-01,0.0
richard gasquet,Richard Gasquet,1432.8895472679249,1631.28819828194,0.4444444444444444,0.45,0.45454545454545453,0.4457831325301205,0.2,0.2,1,10.134328358208956,133.0,135,59,2024-11-04,0.43703703703703706
yasutaka uchiyama,Yasutaka Uchiyama,1432.6463544405733,1488.0276479983245,0.36,0.45454545454545453,0.4166666666666667,0.4166666666666667,0.2,0.2,1,21.466666666666665,314.0,17,5,2024-09-18,0.29411764705882354
abedallah shelbayh,Abedallah Shelbayh,1432.1708584580679,1503.5347052081127,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.3888888888888889,0.2,0.2,-4,25.5,228.0,14,3,2024-04-01,0.21428571428571427
egor gerasimov,Egor Gerasimov,1431.4124253891755,1536.0677491409306,0.4,0.42857142857142855,0.5,0.4,0.3,0.4,-2,11.309090909090909,661.0,55,21,2024-10-02,0.38181818181818183
hugo grenier,Hugo Grenier,1430.5767909225708,1512.0,0.35294117647058826,0.3888888888888889,0.5,0.375,0.2,0.2,-4,26.916666666666668,159.0,24,7,2024-08-26,0.2916666666666667
aleksandar kovacevic,Aleksandar Kovacevic,1429.4264652409113,1537.6268560528824,0.3559322033898305,0.3333333333333333,0.4375,0.4,0.2,0.2,-2,15.0,101.0,49,16,2025-07-01,0.32653061224489793
oscar otte,Oscar Otte,1429.253083475591,1597.2147354537847,0.4117647058823529,0.4642857142857143,0.5357142857142857,0.3469387755102041,0.3,0.2,-2,10.266666666666667,233.0,75,30,2024-06-17,0.4
