name,last_match_date,current_elo,peak_elo,selo_Clay,selo_Grass,selo_Hard,wr_Clay,wr_Grass,wr_Hard,overall_wr,form10_wr,form5_wr,streak,avg_rest_days,matches_28d
Marcelo Arevalo,2024-09-14,1576.1695662990778,1576.1695662990778,1517.7669153919285,1500.0,1518.0057251418846,0.5384615384615384,0.5,0.6,0.6842105263157895,0.8888888888888888,1.0,8.0,36.66666666666666,1.0
Yoshihito Nishioka,2025-10-03,1575.499395863421,1619.3721995990884,1513.3074190324162,1476.4574443845524,1539.4458702167271,0.4878048780487805,0.4090909090909091,0.4621848739495798,0.4567901234567901,0.4,0.0,-5.0,9.75,1.0
Pablo Carreno Busta,2026-02-16,1574.7935964992914,1689.7557559525455,1586.0099750808122,1492.6102491063953,1575.045063111281,0.6226415094339622,0.45,0.4979797979797979,0.556578947368421,0.352,0.16,-2.0,9.55492957746479,1.709945476786244
Lorenzo Sonego,2026-01-20,1570.4566500359083,1615.8189125324732,1514.876505298447,1540.470612223088,1515.348896130516,0.5138888888888888,0.5454545454545454,0.4609929078014184,0.4894514767932489,0.5,0.2,-3.0,6.81057268722467,1.0
Yannick Hanfmann,2026-03-18,1568.3473390652528,1612.305209984986,1537.8421036205573,1487.3028046328136,1498.1808548561,0.5037487341772152,0.44,0.3541666666666667,0.45259000262945726,0.53430378496,0.47206400000000026,-2.0,10.464747142857144,2.7365782765124695
Nuno Borges,2026-03-18,1568.2009080275664,1612.727460638524,1546.576831082168,1472.1401667658438,1505.6747446540983,0.5121951219512195,0.3684210526315789,0.38834375,0.4298550370370369,0.433664,0.3328,-2.0,12.941602040816324,2.7007910921075764
Rinky Hijikata,2026-03-10,1566.8073027149685,1566.8073027149685,1475.3405949440844,1505.3567476553085,1537.6408015909478,0.375,0.5,0.5652693181818181,0.5039973340259739,0.520182784,0.4723200000000001,-1.0,12.403335820895524,3.842032094865981
Gabriel Diallo,2026-03-20,1565.8956799221783,1565.8956799221783,1500.0,1492.1478571286193,1529.3824878789424,0.4545454545454545,0.4285714285714285,0.45019380443359364,0.44129224168561754,0.422810321747968,0.4282060800000001,-1.0,13.936291965714286,4.521105351907459
Hamad Medjedovic,2026-02-12,1563.974720303214,1589.3735731482411,1491.807034804685,1493.181152626678,1565.2455855668984,0.4285714285714285,0.4285714285714285,0.5295599609374999,0.4966095199999999,0.4872243199999999,0.34432,-1.0,15.182645454545456,3.999030151028418
Benjamin Bonzi,2026-03-06,1563.7957446952605,1587.0499277857812,1458.3568498207032,1518.3557508332717,1542.273630361332,0.3478260869565217,0.5172413793103449,0.4635465116279069,0.4532711864406779,0.57024,0.416,-1.0,13.975,2.5248371889065564
Fabian Marozsan,2026-03-18,1561.2743372712812,1629.8196684409809,1512.5212552504167,1477.9235952595009,1540.4115018477846,0.4827586206896552,0.3888888888888889,0.3531218749999999,0.41876037274725264,0.32165478399999997,0.26624,-3.0,11.479000000000001,2.7597503308410083
Roman Safiullin,2025-08-29,1560.4822106022502,1641.30389919225,1495.5045149994742,1512.6044507274105,1537.508816253777,0.4516129032258064,0.5,0.4642857142857143,0.4621848739495798,0.3,0.2,-1.0,11.513761467889909,3.0
Thiago Agustin Tirante,2026-03-20,1560.4343929606719,1560.4343929606719,1542.5586984672043,1500.0,1504.1010554418372,0.5693064921875,0.5,0.4609615384615384,0.5268769757087723,0.5439269075812353,0.5058007040000001,-1.0,14.619430269411767,3.9698218155213922
Aleksandar Vukic,2026-01-18,1560.250552563993,1581.394126690936,1476.1086449615102,1531.624530051781,1509.792140920455,0.4090909090909091,0.5333333333333333,0.4487179487179487,0.4545454545454545,0.5,0.4,-1.0,11.16,3.0
Stan Wawrinka,2026-02-12,1560.1473659800015,1630.415525399099,1495.8595747701,1510.991318864602,1528.4725530836968,0.4545454545454545,0.5,0.4594594594594595,0.4629565475862067,0.4872243199999999,0.4262399999999999,-1.0,8.354303773584908,6.574522309440181
Darian King,2024-09-14,1558.8807378318484,1567.2147480912367,1500.0,1500.0,1532.4250427553195,0.5,0.5,0.631578947368421,0.65,0.8,0.6,1.0,33.0,1.0
Michael Mmoh,2024-04-01,1558.0189844370093,1566.0698366381998,1493.5834061004389,1510.2410992496934,1539.3443995495572,0.4444444444444444,0.5,0.5,0.48,0.6,0.4,1.0,15.95,1.0
Miomir Kecmanovic,2026-03-18,1557.527627059705,1623.7647222781636,1536.6881428586537,1502.7744775735,1524.626429613982,0.5066666666666667,0.4571428571428571,0.4514759284925863,0.49352634611223206,0.4153600023057137,0.37779701760000006,-2.0,7.075861062405407,3.992760722123453
Quentin Halys,2026-03-24,1557.450514942929,1559.932953817397,1533.0819788745127,1510.4522368032135,1493.1341866319474,0.5416666666666666,0.5,0.5147363609255798,0.4794627949785064,0.4861336481783539,0.532217806848,-1.0,8.5820759312825,5.64414646740141
Dominik Koepfer,2024-10-14,1556.4354189382536,1572.6225543831515,1497.415537236005,1471.7381128685856,1535.5951170950968,0.4523809523809524,0.391304347826087,0.4794520547945205,0.4491525423728814,0.4,0.4,-3.0,9.787037037037036,1.0
Ignacio Buse,2026-03-18,1554.3705512984802,1571.397685146024,1544.6187668285645,1500.0,1482.4188900699426,0.6478397329367898,0.5,0.3642857142857142,0.5339685308007375,0.5211851408866804,0.49393336320000003,-2.0,21.97911627800001,3.8104554725261788
Dusan Lajovic,2026-02-18,1553.3450039796153,1611.3209487033585,1555.4102077579205,1466.5284275698853,1473.4231719556994,0.4748218055555554,0.3684210526315789,0.4,0.4427647641379308,0.367285248,0.34432,-1.0,10.332853048780487,3.8307048514624538
Jack Pinnington Jones,2026-02-13,1552.390172111333,1552.390172111333,1500.0,1508.104817927623,1523.5146036100143,0.5,0.5,0.5693064921875,0.5452300694719998,0.566021316608,0.5665280000000001,-1.0,12.703015999999998,5.399738998009775
Zsombor Piros,2025-08-24,1551.8987375863571,1551.8987375863571,1508.8109407572797,1500.0,1519.045601767367,0.5714285714285714,0.5,0.5263157894736842,0.5652173913043478,0.6,0.6,-1.0,39.30769230769231,1.0
Corentin Moutet,2026-03-22,1551.0247272168153,1564.4582142359477,1504.088201017796,1494.321656231488,1473.771973152479,0.4489795918367347,0.4615384615384615,0.3984375,0.42104663414634136,0.3781888,0.2624,-1.0,13.284566371681416,2.7389506135990924
Juncheng Shang,2026-02-16,1547.3219800794009,1643.268366455187,1476.1211569124232,1518.370361958171,1510.4946233850717,0.375,0.5333333333333333,0.4047619047619046,0.4318918918918918,0.088,0.0,-10.0,14.9765625,1.38125542780903
Marton Fucsovics,2026-03-20,1544.613330340888,1643.7246953260444,1527.6954555066775,1547.7496626715808,1490.795915415724,0.4893617021276595,0.5588235294117647,0.38293637867426966,0.42435767112149847,0.3696964831456264,0.3685158912000001,-1.0,7.201554263451809,5.19929420832216
Mohamed Safwat,2024-09-13,1543.396580827916,1543.396580827916,1542.522736190931,1500.0,1500.2441819374433,0.625,0.5,0.4615384615384615,0.6,0.7,0.8,4.0,39.0,1.0
Jerome Kym,2025-08-30,1541.6694039987483,1541.6694039987483,1500.0,1500.0,1530.3310098917475,0.5,0.5,0.5625,0.5625,0.6666666666666666,0.6,-1.0,32.333333333333336,3.0
Tim Van Rijthoven,2024-06-10,1541.4354193648385,1608.216136257798,1500.0,1550.1403313848668,1485.8072485501073,0.5,0.6190476190476191,0.4210526315789473,0.5333333333333333,0.3,0.4,-2.0,16.25,1.0
Mikael Ymer,2023-07-03,1541.143114442811,1599.1299546234975,1491.223291745513,1504.5580695948768,1543.1312377320037,0.4516129032258064,0.4782608695652174,0.5180722891566265,0.4956521739130435,0.4,0.6,1.0,8.6,6.0
Timofey Skatov,2024-10-14,1540.67511136913,1559.3059013438335,1547.392300898165,1500.0,1483.7137663339615,0.6111111111111112,0.5,0.3888888888888889,0.5,0.5,0.4,-3.0,33.3125,1.0
Terence Atmane,2026-03-24,1540.644005403213,1560.0743946468522,1512.140681175949,1500.0,1532.5075161353816,0.5,0.5,0.4704724559027776,0.45211188899022425,0.525509997821952,0.5162291200000001,-1.0,14.186640928571428,4.739269962981673
Borna Gojo,2024-09-13,1540.1773159844086,1572.4972384855214,1500.2832313465804,1490.1349022176803,1537.940986222378,0.4615384615384615,0.4166666666666667,0.5348837209302325,0.5,0.5,0.4,1.0,21.473684210526315,1.0
Dominic Stricker,2024-10-21,1539.7416391851702,1592.5566195094805,1491.12502643808,1507.5830041430552,1532.295144942553,0.45,0.5,0.5121951219512195,0.5,0.4,0.6,1.0,15.625,4.0
John Isner,2023-08-28,1539.047076299434,1659.491065370667,1539.8709471153174,1528.2559707709513,1516.4708463390689,0.5666666666666667,0.5454545454545454,0.5189873417721519,0.5454545454545454,0.5,0.4,1.0,9.73,4.0
Alexander Shevchenko,2026-03-22,1535.9513459105904,1574.5502317125845,1498.2749291432012,1482.3618474708649,1532.363599789119,0.4473684210526316,0.4,0.5189630048076922,0.4782800494693876,0.48158420991999995,0.43545600000000007,-1.0,10.31058159090909,4.020767455408085
Daniel Vallejo,2024-02-03,1535.55870705819,1535.55870705819,1509.0,1500.0,1500.0,0.5,0.5,0.5,0.6153846153846154,1.0,1.0,3.0,30.0,1.0
