player,last_date,current_elo,peak_elo,win_rate_sm,wr_Clay_sm,wr_Grass_sm,wr_Hard_sm,avg_rest_days,matches_28d,streak,n_matches
Gian Marco Moroni,2022-04-18,1474.136426779744,1487.449286951364,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Stefano Napolitano,2024-07-15,1474.0651287310534,1503.4894438283725,0.4117647058823529,0.4666666666666667,0.45454545454545453,0.45454545454545453,31.428571428571427,1,-3,7
Sergey Fomin,2024-09-13,1473.92260109331,1499.7885107436111,0.4117647058823529,0.5,0.5,0.4117647058823529,38.57142857142857,1,-3,7
Gerald Melzer,2022-07-25,1473.8579482096598,1486.474313721323,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Daniel Evans,2025-07-03,1473.642561530308,1601.7401068492184,0.4583333333333333,0.39622641509433965,0.4230769230769231,0.49624060150375937,7.818681318681318,2,-1,182
Lloyd Harris,2025-07-03,1473.3961850467128,1613.9029912288233,0.4716981132075472,0.34615384615384615,0.5,0.5138888888888888,9.572916666666666,2,-1,96
Steve Johnson,2024-02-05,1473.264933905739,1558.4194659123652,0.4594594594594595,0.5,0.5238095238095238,0.4339622641509434,13.140625,1,-3,64
Laurent Lokoli,2023-07-03,1473.0802390986762,1485.9263085879754,0.38461538461538464,0.5,0.45454545454545453,0.4166666666666667,41.666666666666664,1,-3,3
Stefan Kozlov,2022-09-19,1472.6563230821878,1520.7689317781903,0.391304347826087,0.5,0.4166666666666667,0.42857142857142855,20.692307692307693,2,-6,13
Juan Manuel Cerundolo,2024-02-26,1471.3904224871333,1559.8243605210282,0.44,0.4411764705882353,0.45454545454545453,0.46153846153846156,16.025,2,1,41
Oleksii Krutykh,2024-09-13,1471.1087390707796,1489.6497745632746,0.4117647058823529,0.45454545454545453,0.5,0.4375,43.0,1,-2,7
Nino Serdarusic,2023-05-22,1471.0953421911279,1487.2807843373776,0.4,0.4166666666666667,0.5,0.46153846153846156,36.8,1,-1,5
George Loffhagen,2025-07-01,1471.0940400146417,1487.1846879484922,0.38461538461538464,0.5,0.38461538461538464,0.5,32.333333333333336,1,-3,3
Dmitry Popko,2024-02-03,1471.0203765975036,1487.0530375940396,0.38461538461538464,0.4166666666666667,0.5,0.4166666666666667,50.0,1,-3,4
Elliot Benchetrit,2024-09-14,1470.932618994274,1494.1191970584323,0.4,0.35714285714285715,0.5,0.5454545454545454,53.6,1,-2,5
Petros Tsitsipas,2024-07-29,1470.8673382423908,1488.4405829680804,0.4,0.46153846153846156,0.5,0.4166666666666667,42.0,1,-1,5
Rudolf Molleker,2024-07-15,1470.3293170837112,1488.6129860919534,0.4,0.42857142857142855,0.45454545454545453,0.5,42.0,1,-2,5
Valentin Vacherot,2024-05-27,1470.063929303737,1500.00580332941,0.4,0.3888888888888889,0.5,0.5,31.9,1,-3,10
Henri Squire,2024-09-14,1469.702285806064,1499.3993014142027,0.375,0.5,0.38461538461538464,0.45454545454545453,28.5,1,-4,6
Elias Ymer,2024-10-14,1469.4681182332279,1540.0329124612563,0.4411764705882353,0.4,0.4166666666666667,0.49019607843137253,19.32758620689655,1,-1,58
Eero Vasa,2024-09-14,1468.743377100467,1511.622002112704,0.4,0.5,0.5,0.4,30.6,3,-4,5
Andrey Kuznetsov,2023-08-21,1468.6468874068412,1487.1260703091602,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,50.0,1,-3,3
Jaume Munar,2025-07-05,1468.596069635176,1537.7159995933046,0.4177215189873418,0.4897959183673469,0.43478260869565216,0.3157894736842105,9.02027027027027,3,-1,148
Sho Shimabukuro,2023-10-16,1468.4477705632446,1510.4899145658405,0.4090909090909091,0.5,0.45454545454545453,0.42857142857142855,17.666666666666668,3,-2,12
Daniel Rincon,2024-04-15,1468.332848584914,1489.8726983422057,0.38461538461538464,0.38461538461538464,0.5,0.5,41.666666666666664,1,-3,3
Cem Ilkel,2024-09-13,1468.2410020015436,1500.4870841029676,0.4166666666666667,0.38461538461538464,0.5,0.42857142857142855,33.285714285714285,1,-3,15
Leandro Riedi,2025-07-01,1468.0752527196205,1492.9713979498952,0.36363636363636365,0.42857142857142855,0.45454545454545453,0.4117647058823529,36.833333333333336,1,-2,12
Kaipo Marshall,2024-09-14,1467.7472816764591,1488.0,0.4117647058823529,0.5,0.5,0.4,38.57142857142857,1,-1,7
Philipp Kohlschreiber,2022-04-25,1467.4167071332454,1528.936834677976,0.43333333333333335,0.47058823529411764,0.5,0.42105263157894735,17.45,1,-3,20
Henry Searle,2025-07-01,1467.1959564854976,1489.6980133908478,0.38461538461538464,0.5,0.38461538461538464,0.5,32.333333333333336,1,-3,3
Filip Krajinovic,2023-05-29,1467.0478811570165,1588.4611641899337,0.4519230769230769,0.46938775510204084,0.5555555555555556,0.42105263157894735,8.553191489361701,3,-10,94
Kacper Zuk,2023-01-02,1467.03634807114,1500.414300586377,0.4,0.45454545454545453,0.5,0.42857142857142855,53.8,1,-3,5
Jan Choinski,2024-08-26,1466.673497524885,1494.9645412859138,0.3684210526315789,0.46153846153846156,0.4,0.45454545454545453,26.77777777777778,1,-3,9
Dimitar Kuzmanov,2024-02-03,1466.5802224328588,1526.4417496465567,0.46153846153846156,0.4666666666666667,0.5,0.47619047619047616,31.875,1,-5,16
Kevin Anderson,2023-07-31,1466.538216882488,1557.0206797271996,0.45652173913043476,0.5,0.65,0.34375,14.083333333333334,4,-2,36
Harold Mayot,2024-11-04,1466.3324127516746,1531.860087644729,0.42857142857142855,0.42857142857142855,0.46153846153846156,0.47619047619047616,21.77777777777778,1,-3,18
Edas Butvilas,2024-09-13,1466.1367621019397,1488.8814961696178,0.4,0.45454545454545453,0.45454545454545453,0.4166666666666667,54.0,1,-2,5
Illya Marchenko,2023-08-21,1465.955531741967,1523.9842623238285,0.43478260869565216,0.5,0.4166666666666667,0.47619047619047616,24.23076923076923,1,-3,13
Benjamin Lock,2024-02-03,1465.9165585078924,1488.827046919219,0.38461538461538464,0.45454545454545453,0.5,0.4166666666666667,50.0,1,-3,3
Mate Valkusz,2024-09-13,1465.8393656888882,1511.0787516263008,0.4,0.5,0.5,0.42857142857142855,33.6,1,-4,6
Jose Rubin Statham,2024-09-14,1465.5756722336155,1487.186627862611,0.38461538461538464,0.5,0.4166666666666667,0.45454545454545453,30.0,1,-3,3
Roberto Quiroz,2022-09-17,1465.4107687835494,1524.0,0.4117647058823529,0.5,0.5,0.3888888888888889,30.142857142857142,1,-5,8
Alexey Vatutin,2024-10-14,1465.2830405089599,1487.8798185741825,0.38461538461538464,0.45454545454545453,0.5,0.4166666666666667,50.0,1,-3,3
Wishaya Trongcharoenchaikul,2024-02-03,1464.8008464017755,1488.0,0.38461538461538464,0.45454545454545453,0.5,0.4166666666666667,30.0,1,-3,3
Andrej Nedic,2024-02-03,1464.704803240706,1488.0,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,50.0,1,-3,3
Rodrigo Pacheco Mendez,2024-09-14,1464.6205620467847,1500.13519415353,0.3888888888888889,0.5833333333333334,0.5,0.35294117647058826,42.5,1,-3,9
Gonzalo Lama,2023-07-31,1464.4812669316282,1489.5589307658456,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,50.0,1,-3,3
Daniels Tens,2024-09-14,1464.4270367909564,1487.5703229949559,0.38461538461538464,0.5,0.5,0.35714285714285715,50.0,1,-3,4
Sasi Kumar Mukund,2023-09-16,1464.3382373109341,1487.0459952677254,0.38461538461538464,0.5,0.45454545454545453,0.4166666666666667,50.0,1,-3,3
Jaime Faria,2024-09-13,1464.269290119595,1488.0,0.38461538461538464,0.4166666666666667,0.5,0.4166666666666667,50.0,1,-3,4
Ji Sung Nam,2022-09-26,1464.0979427585503,1489.227672723766,0.4,0.5,0.5454545454545454,0.35714285714285715,47.6,1,-2,5
Lukas Klein,2024-11-04,1463.7137851989419,1510.4480053501618,0.39473684210526316,0.47368421052631576,0.46153846153846156,0.39285714285714285,24.678571428571427,1,1,30
Edan Leshem,2023-02-04,1463.465314286848,1511.5443473441455,0.4117647058823529,0.5,0.5,0.4375,22.857142857142858,1,-2,7
Alessandro Giannessi,2023-04-03,1463.3762376754703,1500.623114405953,0.4,0.4,0.5,0.5,39.8,1,-3,5
Nicolas Moreno De Alboran,2024-07-22,1463.2422298046877,1490.1162912404357,0.4,0.47619047619047616,0.5,0.375,21.2,2,1,17
Renzo Olivo,2022-02-21,1463.0083876940678,1486.7554626371038,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,50.0,1,-3,3
Dino Prizmic,2024-02-12,1462.774922972163,1503.3717613885058,0.38095238095238093,0.4666666666666667,0.5,0.375,29.272727272727273,2,-3,11
Yuichi Sugita,2021-08-30,1462.7007637061695,1512.0,0.3888888888888889,0.5,0.46153846153846156,0.4,20.0,1,-3,8
Nicola Kuhn,2022-07-18,1462.1334901482214,1512.0,0.375,0.4166666666666667,0.4166666666666667,0.5,32.0,2,-5,6
Mitchell Krueger,2024-09-18,1461.987401480321,1488.3439220533503,0.4,0.5,0.46153846153846156,0.4,25.9,3,-2,20
Pablo Cuevas,2022-05-23,1461.429318505689,1548.1489965492638,0.4473684210526316,0.45161290322580644,0.45454545454545453,0.47058823529411764,13.857142857142858,3,1,29
Raphael Collignon,2025-07-01,1460.6833701109558,1489.5737622078118,0.35714285714285715,0.5,0.45454545454545453,0.38461538461538464,31.0,1,-4,4
Luca Van Assche,2024-12-18,1460.4641855216616,1515.3048398428452,0.38235294117647056,0.41935483870967744,0.42857142857142855,0.391304347826087,13.362068965517242,1,1,61
Felipe Meligeni Alves,2024-07-15,1460.266379982422,1512.0,0.4,0.4375,0.45454545454545453,0.4444444444444444,35.13333333333333,2,-4,15
Jiri Vesely,2024-01-15,1460.114459730136,1524.800492464106,0.40625,0.34782608695652173,0.5238095238095238,0.425,15.907407407407407,1,-3,54
Maximilian Marterer,2024-10-14,1459.7213218303098,1529.272426577705,0.38181818181818183,0.4,0.47058823529411764,0.38235294117647056,21.666666666666668,2,1,46
Radu Albot,2024-08-26,1459.7122564396702,1525.7394663446812,0.3950617283950617,0.44,0.3,0.44642857142857145,15.126760563380282,3,-2,71
Ethan Quinn,2025-07-03,1459.4730188727867,1511.5527917357574,0.4,0.5,0.5,0.35714285714285715,28.2,2,-1,10
Thomas Fabbiano,2022-02-14,1458.9470086157557,1488.4155438987432,0.35714285714285715,0.4166666666666667,0.5,0.4166666666666667,27.75,1,-4,4
Federico Gaio,2022-01-31,1458.4140882582028,1488.3884740399199,0.375,0.46153846153846156,0.5,0.38461538461538464,29.666666666666668,1,-3,6
Max Hans Rehberg,2024-04-15,1458.248453846573,1491.3550740240134,0.35714285714285715,0.35714285714285715,0.5,0.5,52.5,1,-4,4
Muhammad Shoaib,2024-09-14,1456.9870954216385,1487.6369958302387,0.375,0.45454545454545453,0.46153846153846156,0.45454545454545453,55.0,1,-2,6
Camilo Ugo Carabelli,2025-07-01,1456.3865203742828,1517.4515563007637,0.375,0.42857142857142855,0.45454545454545453,0.4166666666666667,27.571428571428573,1,-4,14
Malek Jaziri,2023-02-27,1456.3075878514471,1499.214596477785,0.4090909090909091,0.5384615384615384,0.5,0.3684210526315789,32.166666666666664,1,-2,12
Andrej Martin,2022-01-31,1454.9149809730268,1488.0,0.39285714285714285,0.44,0.5,0.38461538461538464,15.88888888888889,1,-2,18
Ajeet Rai,2024-09-14,1454.5418973403105,1487.4431591377104,0.35714285714285715,0.5,0.5,0.35714285714285715,37.5,1,-4,4
Martin Landaluce,2024-04-22,1453.8377876954694,1492.3175062410062,0.35294117647058826,0.35714285714285715,0.5,0.46153846153846156,35.0,2,-3,7
Sebastian Dominko,2024-02-02,1453.8159094277382,1488.0,0.35714285714285715,0.4166666666666667,0.5,0.5,52.5,1,-4,5
Dragos Nicolae Madaras,2023-07-17,1453.3801559181463,1488.3925370691413,0.35714285714285715,0.45454545454545453,0.5,0.38461538461538464,37.5,1,-4,4
Ignacio Carou,2023-09-16,1453.1163821491186,1487.1719252192775,0.35714285714285715,0.35714285714285715,0.5,0.5,37.5,1,-4,4
Skander Mansouri,2024-09-13,1452.6851160258077,1485.7655071754366,0.3333333333333333,0.5,0.5,0.38461538461538464,42.0,1,-5,6
Cesar Cruz,2024-09-14,1452.483078005129,1487.1208039601315,0.35714285714285715,0.4166666666666667,0.5,0.4166666666666667,37.5,1,-4,4
Gilles Simon,2022-10-31,1452.053968566746,1512.0,0.35555555555555557,0.38095238095238093,0.375,0.43333333333333335,16.485714285714284,1,1,37
Viktor Durasovic,2024-02-02,1451.917071635086,1511.6034492579622,0.38461538461538464,0.5,0.5,0.375,29.375,1,1,16
Brandon Holt,2025-07-01,1451.3337416546315,1518.6759309468248,0.35,0.5,0.45454545454545453,0.3684210526315789,34.0,1,-6,10
Kiranpal Pannu,2024-09-14,1449.7533986824503,1489.052218328181,0.35294117647058826,0.5,0.5,0.35294117647058826,42.142857142857146,1,-1,7
Attila Balazs,2023-08-28,1449.1610734701164,1488.0,0.3125,0.4166666666666667,0.45454545454545453,0.38461538461538464,42.0,1,-6,6
Evgeny Donskoy,2021-10-18,1449.1142187753617,1500.1790297261234,0.35294117647058826,0.5,0.45454545454545453,0.375,18.285714285714285,2,-5,7
Enzo Couacaud,2024-07-22,1448.8716048918745,1511.2931798663926,0.35,0.42857142857142855,0.4166666666666667,0.42857142857142855,43.5,1,-4,10
Emilio Gomez,2024-02-02,1447.3907811593351,1512.0,0.3783783783783784,0.4375,0.5,0.3870967741935484,23.59259259259259,1,-1,27
Guido Pella,2023-08-28,1447.32909127329,1512.0,0.3793103448275862,0.3870967741935484,0.42105263157894735,0.42857142857142855,11.916666666666666,2,-3,48
Steven Diez,2024-01-01,1447.1515261210393,1486.9233424265483,0.3333333333333333,0.38461538461538464,0.5,0.38461538461538464,36.2,1,-5,6
Geoffrey Blancaneaux,2023-02-20,1446.5669476770267,1488.9483040097393,0.3333333333333333,0.45454545454545453,0.5,0.35714285714285715,37.0,2,-5,5
Marc Polmans,2024-07-15,1445.6838391042763,1488.0,0.36363636363636365,0.5,0.46153846153846156,0.35294117647058826,31.0,1,-3,12
Juan Pablo Varillas,2024-09-13,1445.6732859911663,1542.9750458668905,0.4430379746835443,0.5081967213114754,0.45454545454545453,0.3333333333333333,15.014492753623188,1,-2,69
Denis Istomin,2022-09-16,1445.555627731462,1487.5854458884164,0.35294117647058826,0.45454545454545453,0.5,0.375,44.42857142857143,1,-2,7
Aljaz Bedene,2022-09-16,1445.1558200289564,1536.9866765028505,0.4444444444444444,0.48484848484848486,0.4117647058823529,0.4583333333333333,10.25,2,1,44
Daniel Altmaier,2025-07-01,1445.1086701478077,1508.161563373239,0.35714285714285715,0.42857142857142855,0.36363636363636365,0.32786885245901637,11.327586206896552,1,-2,116
Giulio Zeppieri,2025-07-01,1444.9933112413455,1510.7439679315,0.36666666666666664,0.4166666666666667,0.45454545454545453,0.4,28.8,1,-2,20
Facundo Bagnis,2024-04-22,1444.9279311757746,1554.6089296070252,0.40540540540540543,0.4528301886792453,0.4166666666666667,0.36666666666666664,14.0625,1,1,65
Marko Topo,2024-04-15,1444.3140227319986,1486.6714660854802,0.3333333333333333,0.3333333333333333,0.5,0.5,54.0,1,-5,5
Nicolas Mejia,2024-09-14,1444.253142114376,1488.0,0.3333333333333333,0.5333333333333333,0.5,0.25,34.07142857142857,2,-2,15
Vit Kopriva,2025-07-01,1444.1225071149086,1541.0249008054946,0.3793103448275862,0.42857142857142855,0.4166666666666667,0.4375,26.57894736842105,1,-7,19
Damir Dzumhur,2025-07-01,1443.4405045208255,1506.2205441078358,0.3902439024390244,0.5,0.45454545454545453,0.35714285714285715,27.0,1,-4,31
Zachary Svajda,2024-10-02,1442.9627634351064,1511.7792036994838,0.36666666666666664,0.5,0.45454545454545453,0.36666666666666664,23.95,2,1,21
Yen Hsun Lu,2021-07-24,1442.5079002976836,1488.8404428522344,0.3333333333333333,0.45454545454545453,0.4166666666666667,0.4,24.125,2,-5,8
Leo Borg,2024-10-14,1442.0990996728879,1494.181841253479,0.3333333333333333,0.46153846153846156,0.5,0.3333333333333333,35.54545454545455,1,-1,11
James Duckworth,2025-07-01,1441.9053261532654,1551.9955160945494,0.42857142857142855,0.4375,0.45161290322580644,0.4358974358974359,11.810526315789474,1,-8,95
Seong Chan Hong,2024-09-13,1441.7933178965816,1486.3610557500538,0.34615384615384615,0.5,0.5,0.34615384615384615,22.8125,1,1,16
Kristjan Tamm,2024-09-13,1441.3751220112422,1485.640919808915,0.3333333333333333,0.4166666666666667,0.5,0.45454545454545453,42.0,1,-5,5
Brayden Schnur,2022-01-03,1441.0574355859947,1487.5710127740433,0.3333333333333333,0.5,0.45454545454545453,0.35714285714285715,39.2,1,-5,5
Francesco Passaro,2024-05-06,1440.4091410280187,1500.4398264428594,0.38461538461538464,0.42857142857142855,0.5,0.4117647058823529,23.625,2,1,18
Marco Cecchinato,2023-08-28,1440.2046480786596,1524.083794320531,0.42857142857142855,0.4927536231884058,0.38461538461538464,0.3181818181818182,10.878378378378379,3,-4,74
Peter Gojowczyk,2022-08-29,1439.0182466212975,1569.0172735783374,0.43137254901960786,0.38461538461538464,0.5,0.45,13.292682926829269,4,-2,41
Michail Pervolarakis,2023-01-02,1438.7456563059122,1488.0,0.35,0.45454545454545453,0.5,0.3684210526315789,35.5,1,-1,10
Kyle Edmund,2023-05-08,1438.657033486647,1512.9616349926448,0.3181818181818182,0.38461538461538464,0.5,0.3684210526315789,20.083333333333332,3,-9,12
Lucas Pouille,2024-07-01,1437.6457910471986,1506.6213151290183,0.35555555555555557,0.34615384615384615,0.4666666666666667,0.4230769230769231,18.62857142857143,1,1,37
Nikoloz Basilashvili,2025-07-03,1437.436622809344,1615.6959417356265,0.45528455284552843,0.4634146341463415,0.5384615384615384,0.4342105263157895,7.752212389380531,2,-1,113
Vitaliy Sachko,2024-09-13,1436.2608450609025,1495.1622667514348,0.3125,0.4166666666666667,0.5,0.35714285714285715,54.333333333333336,1,-6,6
Gianluca Mager,2022-01-31,1435.9474486730655,1524.0,0.41818181818181815,0.4666666666666667,0.5,0.3939393939393939,9.311111111111112,6,-3,45
Andreas Seppi,2022-06-06,1435.399161872199,1495.0248571837246,0.3783783783783784,0.46153846153846156,0.5,0.35714285714285715,14.25925925925926,1,-2,27
Jay Clarke,2025-07-01,1433.370467408776,1487.4391662805433,0.3125,0.5,0.3333333333333333,0.45454545454545453,37.333333333333336,1,-6,6
Richard Gasquet,2024-11-04,1432.8895472679249,1631.28819828194,0.4444444444444444,0.45,0.45454545454545453,0.4457831325301205,10.134328358208956,3,1,135
Yasutaka Uchiyama,2024-09-18,1432.6463544405733,1488.0276479983245,0.36,0.45454545454545453,0.4166666666666667,0.4166666666666667,21.466666666666665,1,1,17
Abedallah Shelbayh,2024-04-01,1432.1708584580679,1503.5347052081127,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.3888888888888889,25.5,1,-4,14
Egor Gerasimov,2024-10-02,1431.4124253891755,1536.0677491409306,0.4,0.42857142857142855,0.5,0.4,11.309090909090909,1,-2,55
Hugo Grenier,2024-08-26,1430.5767909225708,1512.0,0.35294117647058826,0.3888888888888889,0.5,0.375,26.916666666666668,1,-4,24
Tomas Barrios Vera,2024-09-12,1429.8743909765947,1488.4138069446349,0.35714285714285715,0.42857142857142855,0.46153846153846156,0.35714285714285715,29.11111111111111,1,-3,18
Aleksandar Kovacevic,2025-07-01,1429.4264652409113,1537.6268560528824,0.3559322033898305,0.3333333333333333,0.4375,0.4,15.0,1,-2,49
Oscar Otte,2024-06-17,1429.253083475591,1597.2147354537847,0.4117647058823529,0.4642857142857143,0.5357142857142857,0.3469387755102041,10.266666666666667,1,-2,75
Diego Schwartzman,2024-08-26,1428.7496122931188,1685.6598477010978,0.5,0.525,0.47619047619047616,0.4838709677419355,7.445121951219512,1,-10,164
Sam Querrey,2022-08-29,1426.697681487924,1530.1814223546316,0.38,0.42857142857142855,0.5172413793103449,0.2962962962962963,14.525,1,-4,40
Ernesto Escobedo,2024-02-26,1426.4287446914916,1526.7364290757607,0.3793103448275862,0.42857142857142855,0.5,0.4,28.263157894736842,4,-4,19
Federico Delbonis,2023-02-06,1425.1304729353808,1598.5619104909874,0.43956043956043955,0.5352112676056338,0.38461538461538464,0.25,8.160493827160494,1,1,82
Li Tu,2024-10-02,1425.0317990142921,1488.0,0.3,0.5,0.42857142857142855,0.3125,37.7,1,-6,10
Federico Coria,2024-08-26,1423.967065066626,1530.4385001495837,0.425,0.5168539325842697,0.35714285714285715,0.2702702702702703,10.181818181818182,2,-8,110
Sumit Nagal,2024-11-04,1423.741762074174,1519.6210844721675,0.3617021276595745,0.4074074074074074,0.45454545454545453,0.3793103448275862,20.135135135135137,2,-7,37
Taro Daniel,2024-10-14,1422.4766473458208,1539.3229302327352,0.3697478991596639,0.3888888888888889,0.3125,0.40229885057471265,11.944954128440367,5,-2,109
Tennys Sandgren,2024-02-05,1421.066797985129,1512.0,0.34210526315789475,0.4,0.5,0.3333333333333333,15.107142857142858,1,-5,28
Carlos Taberner,2024-04-15,1420.509468350944,1500.3259689517417,0.38095238095238093,0.3939393939393939,0.45454545454545453,0.4444444444444444,19.15625,1,-8,32
Emilio Nava,2024-07-15,1420.3381441406802,1489.4094363762551,0.2962962962962963,0.45454545454545453,0.45454545454545453,0.32,32.64705882352941,1,-3,17
Maxime Cressy,2024-07-29,1420.1441372610448,1599.1371165626927,0.43119266055045874,0.2857142857142857,0.5294117647058824,0.44594594594594594,9.767676767676768,3,-2,99
Marc Andrea Huesler,2024-10-14,1419.6581608397498,1571.2257991126821,0.38271604938271603,0.3103448275862069,0.3888888888888889,0.46296296296296297,13.915492957746478,1,-1,71
Ramkumar Ramanathan,2024-10-02,1418.745647154945,1487.1718934486414,0.3333333333333333,0.5,0.6153846153846154,0.23809523809523808,40.714285714285715,2,-2,14
Pedro Sousa,2023-04-03,1418.5708570838653,1512.0,0.3181818181818182,0.375,0.45454545454545453,0.4,23.75,1,-7,12
Denis Kudla,2024-04-01,1416.169079415366,1534.4847993090145,0.38461538461538464,0.4,0.47368421052631576,0.39215686274509803,13.818181818181818,2,-3,55
Pablo Andujar,2023-04-17,1415.5468024265604,1514.0634559374146,0.3939393939393939,0.425,0.42857142857142855,0.40625,14.25,1,-5,56
Norbert Gombos,2024-09-15,1414.8576915943265,1500.472922512476,0.35555555555555557,0.48148148148148145,0.4166666666666667,0.3076923076923077,17.62857142857143,1,-4,35
Adam Walton,2025-07-01,1414.048783943077,1490.686586403638,0.32,0.45454545454545453,0.4666666666666667,0.3157894736842105,22.066666666666666,1,-6,15
Pedro Cachin,2024-07-15,1413.589688890386,1539.2608733257648,0.36,0.4230769230769231,0.4166666666666667,0.3225806451612903,11.846153846153847,1,-5,65
Daniel Elahi Galan,2024-07-29,1411.8251982068625,1542.1780037553037,0.40707964601769914,0.3898305084745763,0.5238095238095238,0.4074074074074074,12.194174757281553,6,1,104
Luca Nardi,2025-07-01,1409.7322396922998,1497.819365057142,0.2926829268292683,0.3333333333333333,0.4,0.36,24.161290322580644,1,-8,31
Juan Ignacio Londero,2022-05-23,1407.9551270462164,1488.0,0.3,0.3333333333333333,0.45454545454545453,0.4166666666666667,16.95,1,-2,20
Henri Laaksonen,2022-09-19,1407.6673823227409,1539.9934055518079,0.37777777777777777,0.43478260869565216,0.45454545454545453,0.3870967741935484,17.37142857142857,2,-7,35
Albert Ramos,2024-08-26,1405.2164891819552,1610.1187456259386,0.42857142857142855,0.5277777777777778,0.29411764705882354,0.30357142857142855,8.463576158940397,1,-6,151
Joao Sousa,2024-04-01,1403.8278449928805,1490.5812803744602,0.34210526315789475,0.3409090909090909,0.3333333333333333,0.43243243243243246,13.787878787878787,1,-2,66
Jo-Wilfried Tsonga,2022-05-23,1402.7421930680987,1501.6529606300214,0.2857142857142857,0.3125,0.4166666666666667,0.4,18.22222222222222,2,-5,18
Bernabe Zapata Miralles,2024-03-04,1402.3155333302484,1552.6173493704948,0.3786407766990291,0.49230769230769234,0.3125,0.2857142857142857,11.21505376344086,6,-5,93
Shintaro Mochizuki,2025-07-03,1402.0708771667585,1488.0,0.2647058823529412,0.45454545454545453,0.4,0.2857142857142857,28.583333333333332,2,-1,24
Mikhail Kukushkin,2024-10-14,1399.2559370801084,1512.0,0.2978723404255319,0.35714285714285715,0.38461538461538464,0.35,22.054054054054053,4,-2,37
Stefano Travaglia,2023-08-28,1396.0059654096824,1571.9660451497332,0.36538461538461536,0.3333333333333333,0.42857142857142855,0.4411764705882353,12.80952380952381,1,-4,42
Hugo Dellien,2025-07-01,1387.847623189431,1488.0,0.32142857142857145,0.375,0.38461538461538464,0.3333333333333333,19.97826086956522,1,-2,46
Dennis Novak,2023-09-15,1382.2210627840823,1512.5972047038613,0.3,0.375,0.42857142857142855,0.3333333333333333,22.9,1,-6,30
Salvatore Caruso,2022-01-17,1373.6463311004463,1512.814308212328,0.2857142857142857,0.3,0.4166666666666667,0.391304347826087,14.48,1,-2,25
Constant Lestienne,2024-08-26,1371.923156420623,1565.314566616396,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.39215686274509803,13.88679245283019,2,-7,53
Fernando Verdasco,2023-04-17,1359.642995848376,1488.0,0.2926829268292683,0.4074074074074074,0.4166666666666667,0.2727272727272727,19.774193548387096,2,-6,31
Feliciano Lopez,2023-06-26,1358.5581257501299,1512.0147860198142,0.3157894736842105,0.36363636363636365,0.4230769230769231,0.3225806451612903,17.340425531914892,2,1,49
Benoit Paire,2024-07-15,1337.0653847084368,1488.0,0.27586206896551724,0.27906976744186046,0.375,0.32653061224489793,11.818181818181818,1,1,78
