match_id,date,p1_name,p2_name,y,diff_avg_rest_days,diff_matches_28d,diff_rolling_10_winrate,diff_rolling_5_winrate,diff_streak,diff_win_rate,diff_peak_elo,diff_current_elo,diff_wr_Clay,diff_wr_Grass,diff_wr_Hard,elo_diff,selo_diff,rank_diff,diff_h2h_wr_prior,surface,tourney_level,best_of,round
10848,2024-08-12,Flavio Cobolli,Tommy Paul,1,4.999592391304348,5,-0.09999999999999998,0.0,0,-0.10869565217391308,-170.18194274322673,-166.07270847044265,0.01851851851851849,-0.20588235294117652,-0.0766129032258065,-166.07270847044265,-128.1913675369958,21.0,0.0,Hard,M,3,R64
10849,2024-08-12,Alejandro Tabilo,Luciano Darderi,0,3.3281573498964807,-2,0.19999999999999996,0.2,2,-0.017080745341614856,61.22154702878129,81.69139425050003,-0.10852713178294571,0.11538461538461542,0.3088235294117647,81.69139425050003,85.84530014585312,-11.0,0.3333333333333333,Hard,M,3,R64
10850,2024-08-12,Miomir Kecmanovic,Yoshihito Nishioka,0,-2.5164823365188456,-2,-0.19999999999999996,-0.6000000000000001,-1,0.022155410000357922,4.339083092782857,-33.254519438941315,0.015625,0.028571428571428525,0.013068385248836356,-33.254519438941315,-37.4045168746884,0.0,0.3333333333333333,Hard,M,3,R64
10851,2024-08-12,Corentin Moutet,Fabian Marozsan,0,0.9053371799495125,-3,0.2,0.0,1,-0.017129462675802398,-65.62213831769941,-19.100814035811254,-0.05263157894736842,0.26153846153846155,-0.0677506775067751,-19.100814035811254,-64.783252076277,20.0,-0.3333333333333333,Hard,M,3,R64
10841,2024-08-12,Holger Rune,Matteo Berrettini,1,-1.2636241610738255,-4,-0.30000000000000004,-0.4,-11,-0.10312080536912749,63.4466263955303,-45.13811024833899,-0.17438867438867445,-0.2279411764705882,0.01936619718309862,-45.13811024833899,73.90818652148755,-33.0,0.19999999999999996,Hard,M,3,R64
10853,2024-08-12,Ben Shelton,Reilly Opelka,1,-0.4263636363636367,-1,0.0,0.19999999999999996,0,0.015909090909090984,45.89283193141273,62.76613538894162,-0.09999999999999998,0.05555555555555558,0.06483600305110604,62.76613538894162,49.888730597841004,-357.0,0.0,Hard,M,3,R64
10852,2024-08-12,Matteo Arnaldi,Tomas Martin Etcheverry,0,-0.15484730477556852,3,0.09999999999999998,0.4,0,0.06599713055954093,34.370869821726046,48.56023255010041,0.00694444444444442,0.047619047619047616,0.17094017094017094,48.56023255010041,94.53531810904974,8.0,0.0,Hard,M,3,R64
10862,2024-08-12,Alex Michelsen,Tallon Griekspoor,1,-0.35350318471337605,4,0.09999999999999998,0.2,0,-0.05296060391601792,-144.93706861173519,-111.8988184370121,-0.08653846153846156,-0.040000000000000036,-0.04981684981684986,-111.8988184370121,-91.86865364537084,15.0,-0.3333333333333333,Hard,M,3,R64
10861,2024-08-12,Marcos Giron,Sebastian Baez,0,0.36302946593001817,-3,0.0,0.0,-1,-0.06014864509339646,-72.0202625890663,-47.352460496206504,-0.2591093117408907,0.18390804597701155,0.1302910052910053,-47.352460496206504,58.51365360215027,19.0,-0.3333333333333333,Hard,M,3,R64
10860,2024-08-12,Jordan Thompson,Ugo Humbert,1,0.684586746090841,4,0.09999999999999998,0.19999999999999996,0,-0.01809381980640351,-124.5729382151128,-29.262432082534588,-0.017595307917888603,0.04643962848297212,-0.05240737071527635,-29.262432082534588,-90.76789013674875,15.0,0.3333333333333333,Hard,M,3,R64
10859,2024-08-12,Brandon Nakashima,Taylor Fritz,1,2.343727034120735,3,-0.19999999999999996,0.0,0,-0.13716535433070864,-166.7100527353,-190.49265543435195,-0.13636363636363635,-0.15874999999999995,-0.1278022947925861,-190.49265543435195,-162.4144956477587,39.0,-0.5,Hard,M,3,R64
10863,2024-08-12,Carlos Alcaraz,Gael Monfils,0,-3.7968176674325287,3,0.30000000000000004,0.4,-2,0.2429614896608483,308.70345324826917,344.5777867566828,0.4833333333333334,0.2846153846153846,0.14102564102564097,344.5777867566828,186.99836936396537,-43.0,0.5,Hard,M,3,R32
10857,2024-08-12,Giovanni Mpetshi Perricard,Zhizhen Zhang,0,3.1090909090909076,-2,0.0,0.19999999999999996,1,0.09999999999999998,-30.574630628638488,-25.74066697865237,0.2333333333333334,0.10989010989010983,0.1384615384615384,-25.74066697865237,2.542497866762915,8.0,0.0,Hard,M,3,R64
10856,2024-08-12,Francisco Cerundolo,Karen Khachanov,0,0.9632734530938123,7,0.5,0.4,0,-0.0706016538351868,-67.82483220961308,-2.660314912435524,-0.002863688430698841,-0.08823529411764708,-0.17874396135265702,-2.660314912435524,-117.16815137565868,4.0,-0.7142857142857142,Hard,M,3,R64
10855,2024-08-12,Max Purcell,Tomas Machac,1,-0.9678821084451155,0,0.19999999999999996,0.2,0,-0.1575665973927829,-140.15462366989686,-146.28472203664046,-0.231578947368421,0.13725490196078433,-0.16233470132238936,-146.28472203664046,-112.68749619628579,20.0,0.0,Hard,M,3,R64
10854,2024-08-12,Pablo Carreno Busta,Sebastian Korda,1,0.5383657399967863,-8,-0.7,-0.6000000000000001,0,-0.01614976699341153,-100.10340385779023,-187.49672180754465,0.12612612612612606,-0.2222222222222222,-0.02819548872180444,-187.49672180754465,-113.53249524640114,781.0,0.5,Hard,M,3,R64
10858,2024-08-12,Arthur Fils,Brandon Holt,1,-20.302325581395348,7,0.44999999999999996,0.39999999999999997,2,0.31976744186046513,147.84881724516913,174.1313608157518,0.09375,0.09999999999999998,0.33139534883720934,174.1313608157518,88.39940449465439,-272.0,0.0,Hard,M,3,R64
10927,2024-08-19,Alex Michelsen,Zizou Bergs,1,-13.917415489944375,4,0.09999999999999998,0.0,-1,0.15661103979460844,27.840851271328347,73.63174769091574,-0.025000000000000022,0.26666666666666666,0.22857142857142854,73.63174769091574,63.684725246539756,-33.0,0.0,Hard,A,3,R16
10920,2024-08-19,Alexandre Muller,Pavel Kotov,0,-0.3695652173913029,1,0.09999999999999998,0.2,4,-0.052334943639291476,-43.45984760482543,-37.698521866946294,-0.048387096774193505,0.0,-0.09714285714285714,-37.698521866946294,-24.62355577599942,12.0,0.0,Hard,A,3,R32
10921,2024-08-19,Francisco Cerundolo,Zachary Svajda,0,-21.92857142857143,5,0.39999999999999997,0.39999999999999997,-3,0.26904761904761904,181.56870855346665,210.7506510572607,0.10824742268041232,0.0,0.10303030303030303,210.7506510572607,58.496784270602575,-79.0,0.3333333333333333,Hard,A,3,R32
10922,2024-08-19,David Goffin,Luciano Darderi,1,2.757818181818182,-1,0.0,0.39999999999999997,2,-0.11218181818181822,-4.9374414555441035,-98.43826726205862,-0.13008130081300806,0.0,0.2383561643835616,-98.43826726205862,-24.591822798068733,56.0,0.0,Hard,A,3,R32
10923,2024-08-19,Arthur Rinderknech,Christopher Oconnell,1,-2.9187954902240616,5,0.39999999999999997,0.19999999999999996,-2,0.06736121021835306,14.487298051865537,29.172484070759538,0.11217948717948717,-0.055555555555555525,0.0773109243697479,29.172484070759538,14.499776119248736,-21.0,-0.3333333333333333,Hard,A,3,R32
10924,2024-08-19,Arthur Cazaux,Rinky Hijikata,0,9.663636363636364,0,-0.10000000000000003,0.2,2,-0.05454545454545451,-28.40161525327585,-7.612055060907551,0.0,-0.038461538461538436,0.002079002079002079,-7.612055060907551,12.03934313187392,23.0,0.0,Hard,A,3,R32
10925,2024-08-19,Borna Coric,Sebastian Baez,1,1.9836601307189552,-2,-0.3,-0.19999999999999996,2,0.007625272331154731,1.881138940565279,-74.45173455514077,-0.15384615384615385,-0.08333333333333331,0.2412121212121212,-74.45173455514077,94.91420865264877,67.0,-0.5,Hard,A,3,R32
10926,2024-08-19,Christopher Eubanks,Roman Safiullin,1,-0.06787148594377612,-2,0.0,0.0,1,-0.03293172690763052,-28.25369128134298,-56.640947556600395,-0.325,0.05303030303030298,-0.04120879120879123,-56.640947556600395,-41.56534094074641,61.0,0.0,Hard,A,3,R16
10940,2024-08-19,Alex Michelsen,Lorenzo Sonego,0,0.5512944983818775,1,0.0,0.0,0,0.0,-48.974203684610984,-22.586923158858326,-0.14959016393442626,0.0482758620689655,0.03182957393483704,-22.586923158858326,-12.908227085025146,-6.0,0.0,Hard,A,3,F
10928,2024-08-19,Aleksandar Vukic,Pablo Carreno Busta,0,4.327441077441078,-3,0.0,-0.4,0,-0.1815375982042649,-142.60817220764284,-94.6704851671434,-0.303030303030303,0.14379084967320266,-0.21786492374727673,-94.6704851671434,-142.78989280963287,-205.0,0.0,Hard,A,3,R16
10934,2024-08-19,Alex Michelsen,Christopher Eubanks,1,-4.335385878489327,4,0.09999999999999998,0.0,-1,0.04228243021346473,-66.54861557921822,43.833050188987045,0.25,-0.036363636363636376,0.09120879120879116,43.833050188987045,32.61960112394286,-68.0,-0.3333333333333333,Hard,A,3,QF
10930,2024-08-19,Juncheng Shang,Lorenzo Sonego,0,8.518360949395433,2,0.09999999999999998,0.0,1,-0.015338110165696361,-45.337487421054675,3.994317864280447,-0.32459016393442625,0.19827586206896552,0.032695374800637944,3.994317864280447,10.748597620653754,19.0,0.0,Hard,A,3,R16
10931,2024-08-19,Pavel Kotov,Zachary Svajda,1,-13.873214285714285,-1,0.10000000000000003,0.0,-1,0.1732142857142857,80.19255953089623,112.21275807255984,0.048387096774193505,0.16666666666666663,0.12380952380952381,112.21275807255984,33.26540698917529,-44.0,0.0,Hard,A,3,R16
10932,2024-08-19,Arthur Rinderknech,David Goffin,0,-0.7291666666666661,4,0.19999999999999996,0.0,-1,0.018849206349206393,-18.615943079964154,62.38133474403844,-0.0494058786741714,-0.1111111111111111,0.06752618855761483,62.38133474403844,72.96509275009043,-34.0,-0.3333333333333333,Hard,A,3,R16
10933,2024-08-19,Borna Coric,Rinky Hijikata,0,-4.427752293577981,2,0.0,0.19999999999999996,1,0.1127129750982962,119.09024535132312,53.56531232471616,0.3,-0.28846153846153844,0.12720720720720718,53.56531232471616,61.130031638417904,22.0,0.3333333333333333,Hard,A,3,R16
10935,2024-08-19,Learner Tien,Pablo Carreno Busta,0,23.1203007518797,-5,0.0,-0.20000000000000007,0,-0.016541353383458635,-177.61277101306268,-107.61588388132122,-0.16666666666666663,0.05555555555555558,-0.029629629629629672,-107.61588388132122,-96.13694234876289,-69.0,0.0,Hard,A,3,QF
10936,2024-08-19,Lorenzo Sonego,Pavel Kotov,1,-6.631662524164596,3,0.09999999999999998,0.19999999999999996,0,0.002140292736813043,23.796948541231814,12.25714392016448,-0.02379693283976725,-0.11494252873563215,0.025313283208020065,12.25714392016448,33.97562061584881,-5.0,-0.5,Hard,A,3,QF
10937,2024-08-19,David Goffin,Rinky Hijikata,1,-3.4695399917115637,2,0.09999999999999998,0.20000000000000007,1,0.025970437905788124,51.43913004357569,-12.840078847921177,0.33658536585365856,-0.038461538461538436,-0.021103295075897865,-12.840078847921177,-41.49758268933897,25.0,0.0,Hard,A,3,QF
10938,2024-08-19,Alex Michelsen,Pablo Carreno Busta,1,0.2733367062990135,0,-0.09999999999999998,0.0,-1,-0.1278775613458133,-133.47059455881208,-74.26537826043977,-0.29166666666666663,0.15555555555555556,-0.11534391534391542,-74.26537826043977,-83.52548083790293,-247.0,0.0,Hard,A,3,SF
10939,2024-08-19,David Goffin,Lorenzo Sonego,0,2.888147865853658,0,-0.09999999999999998,0.0,1,-0.028810975609756095,-11.817962760809905,-75.29090630354654,0.011995201919232312,-0.051724137931034475,-0.044099975967315574,-75.29090630354654,-61.8258681799648,32.0,0.3333333333333333,Hard,A,3,SF
10919,2024-08-19,Dominic Stricker,Lorenzo Sonego,0,9.867043847241867,-4,-0.09999999999999998,-0.39999999999999997,2,0.00990099009900991,-23.30846580434195,-37.661606480471164,-0.08014571948998184,0.019704433497536922,0.059210526315789436,-37.661606480471164,-0.3752136366292689,124.0,0.0,Hard,A,3,R32
10929,2024-08-19,Learner Tien,Thiago Seyboth Wild,1,24.344827586206897,-4,0.0,-0.09999999999999998,0,0.08620689655172414,-34.68760220654417,-25.76186715514018,0.08333333333333331,-0.16666666666666663,0.18823529411764706,-25.76186715514018,3.6386645724364826,161.0,0.0,Hard,A,3,R16
10918,2024-08-19,Juncheng Shang,Mariano Navone,1,8.330832708177045,2,0.39999999999999997,0.39999999999999997,4,-0.018754688672168063,-24.933448893272043,33.93106753721281,-0.39999999999999997,0.75,0.5151515151515151,33.93106753721281,47.720117484471984,39.0,0.0,Hard,A,3,R32
10907,2024-08-19,Christopher Oconnell,Strong Kirchheimer,1,-18.443298969072167,3,-0.3,-0.3,0,0.4020618556701031,70.84750787897224,15.301805765294375,-0.125,-0.05555555555555558,0.42857142857142855,15.301805765294375,18.812006328540065,-322.0,0.0,Hard,A,3,R64
10916,2024-08-19,Fabian Marozsan,Learner Tien,0,-40.12903225806451,7,0.06666666666666671,0.06666666666666671,-2,0.15053763440860218,130.07321742775616,69.8294492082864,0.0,-0.3,-0.05945945945945941,69.8294492082864,75.51817047833742,-180.0,0.0,Hard,A,3,R32
10917,2024-08-19,Nuno Borges,Thiago Seyboth Wild,0,-2.534113060428851,1,0.19999999999999996,0.0,-2,0.04093567251461988,39.0924935549499,41.292713533612186,0.11666666666666664,-0.6666666666666666,0.04278074866310161,41.292713533612186,16.61828975039998,-30.0,-0.3333333333333333,Hard,A,3,R32
10894,2024-08-19,Corentin Moutet,Nicolas Mejia,1,-21.39385964912281,4,0.2,0.0,-4,0.20263157894736844,64.45107911005675,54.04478182240564,-0.05263157894736842,-0.038461538461538436,0.4883720930232558,54.04478182240564,41.17546340197282,-340.0,0.0,Hard,A,3,R64
10895,2024-08-19,Adam Walton,Christopher Eubanks,0,8.271604938271604,2,-0.10000000000000003,0.0,0,-0.14702581369248036,-113.3548299968038,-18.249704441665244,0.375,0.030303030303030276,-0.2564102564102564,-18.249704441665244,3.120968025164302,-21.0,0.0,Hard,A,3,R64
10896,2024-08-19,Marton Fucsovics,Taro Daniel,1,-3.758169934640522,0,0.4,0.0,4,0.12745098039215685,104.26185620874412,157.26204837873502,0.14,0.6,0.07916666666666666,157.26204837873502,47.03855017404999,-1.0,0.0,Hard,A,3,R64
10897,2024-08-19,Reilly Opelka,Zizou Bergs,0,-14.359838663209452,4,0.2,0.2,2,0.24603860558916735,135.4486463070673,122.60943464806064,0.19999999999999996,0.1111111111111111,0.24876847290640391,122.60943464806064,116.24255226636592,234.0,0.0,Hard,A,3,R64
10899,2024-08-19,Omni Kumar,Pablo Carreno Busta,0,5.765384615384615,-5,0.09999999999999998,-0.09999999999999998,0,-0.10769230769230764,-176.12903412250125,-106.77036361656042,-0.16666666666666663,0.05555555555555558,-0.12962962962962965,-106.77036361656042,-91.09480617551003,-128.0,0.0,Hard,A,3,R64
10900,2024-08-19,Learner Tien,Tristan Schoolkate,1,0.0,0,0.0,0.0,0,0.0,0.0,4.112825075227192,0.0,0.0,0.6,4.112825075227192,-3.978745034361509,515.0,0.0,Hard,A,3,R64
10901,2024-08-19,James Duckworth,Thiago Seyboth Wild,0,-2.2159090909090917,-1,0.0,-0.2,1,0.06168831168831168,17.30791388800526,-1.8884371739006838,-0.016666666666666663,-0.19298245614035087,0.05597722960151802,-1.8884371739006838,0.4933070274307738,13.0,0.0,Hard,A,3,R64
10902,2024-08-19,Francisco Comesana,Juncheng Shang,0,2.595238095238095,-6,-0.3142857142857143,-0.19999999999999996,-1,-0.16666666666666669,-70.43122435055716,-72.46945762183623,-0.2,0.25,-0.015151515151515138,-72.46945762183623,-29.08243066516843,27.0,0.0,Hard,A,3,R64
10903,2024-08-19,Dominic Stricker,Federico Coria,1,5.856142728093948,-1,0.19999999999999998,0.0,1,0.06187895212285455,62.021745817686224,71.27636505318083,-0.08119658119658124,0.5714285714285714,0.3416666666666666,71.27636505318083,115.67343757548838,102.0,0.0,Hard,A,3,R64
10898,2024-08-19,Aleksandar Vukic,Daniel Evans,1,3.7255398361876395,0,0.4,0.2,-2,-0.04110201042442291,-54.5772180213512,56.436780666379036,-0.017316017316017285,0.20361990950226244,-0.09266007287870903,56.436780666379036,-67.02750420961479,27.0,0.0,Hard,A,3,R64
10905,2024-08-19,Laslo Djere,Zachary Svajda,0,-22.09714285714286,0,0.0,0.2,3,0.27142857142857146,125.65183655736041,77.87002867984597,0.046511627906976716,-0.09999999999999998,0.1111111111111111,77.87002867984597,57.013069204143676,-52.0,0.0,Hard,A,3,R64
10906,2024-08-19,David Goffin,Jaume Munar,1,0.8552995391705078,1,0.09999999999999998,0.4,4,0.037327188940092126,66.23474941749737,-1.342977740248216,0.04233249229044017,0.16666666666666669,0.15264187866927592,-1.342977740248216,50.898052105457054,11.0,0.0,Hard,A,3,R64
10908,2024-08-19,Arthur Cazaux,Botic Van De Zandschulp,1,15.425190194420964,2,-0.2,-0.2,-2,-0.1873767258382643,-142.1366375442883,-58.65117839702634,-0.33658536585365856,0.0,-0.06623931623931623,-58.65117839702634,-38.343468290112924,8.0,0.0,Hard,A,3,R64
10909,2024-08-19,Borna Coric,Sumit Nagal,1,-11.489778037383177,1,0.0,-0.2,1,0.15771028037383172,151.9807798463819,64.75630483650616,0.125,-0.25,0.15809523809523812,64.75630483650616,64.93903323698532,19.0,0.0,Hard,A,3,R64
10910,2024-08-19,Corentin Moutet,Roman Safiullin,0,-0.5957397003745317,1,0.09999999999999998,0.0,3,-0.0023408239700374867,-77.15744216809003,-17.97253760859803,-0.0026315789473684292,-0.1217948717948718,0.02408637873754149,-17.97253760859803,-22.65173168395745,2.0,0.0,Hard,A,3,R32
10911,2024-08-19,Christopher Eubanks,Hugo Gaston,1,-2.0446125347329414,-3,0.0,-0.20000000000000007,2,0.00910774930534114,41.56420101031995,-23.386105893786635,-0.3607142857142857,0.036363636363636376,0.0717255717255717,-23.386105893786635,21.710271695748133,29.0,0.0,Hard,A,3,R32
10912,2024-08-19,Alex Michelsen,Marton Fucsovics,1,-1.0454545454545459,3,0.09999999999999998,0.2,-2,-0.029220779220779203,-104.0089177710172,-62.294450668259515,-0.125,0.0,0.03511904761904755,-62.294450668259515,-11.096108787891353,-22.0,0.0,Hard,A,3,R32
10913,2024-08-19,Tomas Martin Etcheverry,Zizou Bergs,0,-13.494214876033059,4,0.09999999999999998,0.2,-2,0.17107438016528925,110.58108815724336,129.72380766245692,0.15555555555555556,-0.047619047619047616,0.0892857142857143,129.72380766245692,50.023518619592096,-48.0,0.0,Hard,A,3,R32
10914,2024-08-19,Adrian Mannarino,Aleksandar Vukic,0,-4.420833333333333,1,-0.4,-0.4,-10,0.06458333333333333,161.2826287358739,-22.922022266262957,-0.2583732057416268,-0.020667726550079535,0.11808604038630377,-22.922022266262957,102.78544000845318,-61.0,0.0,Hard,A,3,R32
10904,2024-08-19,Alexandre Muller,Constant Lestienne,1,-1.0606733259341468,2,0.2,0.4,4,0.1013688494265631,-16.802650990841357,121.95196316452552,0.5,0.5,-0.02461538461538465,121.95196316452552,12.428496287873031,8.0,0.0,Hard,A,3,R64
10915,2024-08-19,Alexander Shevchenko,Pablo Carreno Busta,0,2.3577329289971756,-4,-0.10000000000000003,-0.39999999999999997,-4,-0.17233085851720176,-115.23923988316164,-91.32377503205362,-0.2222222222222222,-0.1111111111111111,-0.16621499548328816,-91.32377503205362,-76.780235032164,-243.0,0.0,Hard,A,3,R32
11023,2024-08-26,Francisco Comesana,Ugo Humbert,1,11.171834625323,-4,-0.16666666666666669,0.0,0,-0.1782945736434109,-262.75589836578274,-163.0368112697381,-0.2903225806451613,0.4411764705882353,0.09523809523809523,-163.0368112697381,-162.36343451281346,91.0,0.0,Hard,G,5,R64
11024,2024-08-26,Matteo Berrettini,Taylor Fritz,0,2.484090438741722,-5,0.30000000000000004,0.4,0,0.03945053807947019,-46.85144190012397,-2.842397333862209,0.17316017316017318,0.1341911764705882,-0.09493469257725395,-2.842397333862209,-121.08641629936574,32.0,-0.5,Hard,G,5,R64
11025,2024-08-26,Arthur Cazaux,Brandon Nakashima,0,13.731601731601732,-5,-0.3,-0.19999999999999996,0,-0.17045454545454541,-120.10148397975081,-128.26586538863603,-0.3,-0.06000000000000005,-0.10342679127725851,-128.26586538863603,-55.02695774833319,41.0,0.0,Hard,G,5,R64
11026,2024-08-26,Lorenzo Musetti,Miomir Kecmanovic,1,-0.8689921448542144,4,0.29999999999999993,0.19999999999999996,0,0.062286424355389836,126.69920292305414,188.5705703189808,0.09357040229885061,0.23809523809523808,-0.015468901063486973,188.5705703189808,4.264437563740785,-36.0,0.19999999999999996,Hard,G,5,R64
11027,2024-08-26,Francisco Cerundolo,Tomas Martin Etcheverry,0,-1.2139646102343384,-2,0.19999999999999996,0.0,0,0.06374940219990433,71.03180669657331,50.16856231658676,0.05269186712485674,0.2142857142857143,0.043247654018767845,50.16856231658676,20.587704932920133,-4.0,-0.3333333333333333,Hard,G,5,R64
11032,2024-08-26,Grigor Dimitrov,Rinky Hijikata,1,-5.9941816342018726,-3,0.19999999999999996,-0.19999999999999996,0,0.18618770554009617,312.9318279128354,272.61980982030195,0.42,0.10859728506787336,0.18290598290598292,272.61980982030195,212.85337176054463,-53.0,0.5,Hard,G,5,R64
11029,2024-08-26,Andrey Rublev,Arthur Rinderknech,1,-3.978771980957932,4,0.09999999999999998,0.0,0,0.21912950548916738,247.4576078130258,196.54976908203162,0.22903672903672906,0.3253968253968254,0.19478763292150714,196.54976908203162,194.00777650775967,-50.0,0.5,Hard,G,5,R64
11030,2024-08-26,Jiri Lehecka,Mitchell Krueger,1,-19.596774193548388,1,0.19999999999999996,0.19999999999999996,0,0.1594982078853046,220.32095323194426,236.8996445199473,-0.4666666666666667,0.05555555555555558,0.18681318681318676,236.8996445199473,143.31052382875077,-141.0,0.3333333333333333,Hard,G,5,R64
11031,2024-08-26,Sebastian Baez,Tallon Griekspoor,0,-1.0902808249232114,2,0.2,0.0,0,0.013346497001608948,-14.792211904213218,-6.6227915236759145,0.1923076923076923,-0.3066666666666667,-0.17039940276222476,-6.6227915236759145,-114.7194166882889,-17.0,0.3333333333333333,Hard,G,5,R64
11033,2024-08-26,Ben Shelton,Roberto Bautista Agut,1,-0.14454685099846376,8,0.09999999999999998,0.4,0,0.0081413210445469,8.015081114895565,99.48109240639837,-0.022727272727272707,-0.16666666666666663,0.06565656565656575,99.48109240639837,107.76644433474598,-54.0,0.3333333333333333,Hard,G,5,R64
11022,2024-08-26,Juncheng Shang,Roberto Carballes Baena,1,5.327650922740068,4,0.19999999999999996,0.19999999999999996,0,0.03941194870190806,0.03126506055286882,22.687969108113293,-0.30588235294117644,0.45,0.17063492063492064,22.687969108113293,83.77518374217425,17.0,0.0,Hard,G,5,R64
11028,2024-08-26,Alexander Zverev,Alexandre Muller,1,-8.112781954887218,9,0.19999999999999996,0.20000000000000007,0,0.31203007518796994,334.2309157472614,345.7838631071643,0.2789473684210526,0.08333333333333337,0.3598927875243665,345.7838631071643,296.42685315182257,-73.0,0.0,Hard,G,5,R64
11021,2024-08-26,Casper Ruud,Gael Monfils,1,-3.922382779709798,2,0.0,-0.19999999999999996,0,0.1535855618179638,158.1275077838195,119.13737023339354,0.44527559055118116,-0.09999999999999998,0.05039525691699598,119.13737023339354,20.958559395144675,-37.0,0.3333333333333333,Hard,G,5,R64
11010,2024-08-26,Jakub Mensik,Tristan Schoolkate,1,-29.159090909090907,1,0.25,0.35,0,0.3560606060606061,125.87374785675411,125.63583123542276,0.16666666666666663,-0.09999999999999998,0.3888888888888889,125.63583123542276,87.95486437517957,-128.0,0.0,Hard,G,5,R64
11019,2024-08-26,Matteo Arnaldi,Roman Safiullin,1,-3.3012422360248443,2,0.09999999999999998,0.19999999999999996,0,0.06832298136645959,15.078454099956389,72.7354841861843,0.11249999999999999,-0.25000000000000006,0.09698275862068967,72.7354841861843,55.36600419810884,-27.0,-0.3333333333333333,Hard,G,5,R64
11018,2024-08-26,Daniel Evans,Mariano Navone,1,0.5673009161381257,-2,-0.09999999999999998,0.2,0,-0.02554615926708953,6.375433605389162,-68.69997130512752,-0.21904761904761905,0.38461538461538464,0.2586206896551724,-68.69997130512752,20.50426598396325,148.0,0.0,Hard,G,5,R64
11017,2024-08-26,Alex De Minaur,Otto Virtanen,1,-28.10908681961314,0,0.10000000000000009,0.20000000000000007,0,0.13967611336032393,326.5043399350884,311.1056108823677,0.5833333333333334,-0.275,0.07857142857142863,311.1056108823677,231.80585042851567,-115.0,0.0,Hard,G,5,R64
11016,2024-08-26,Sebastian Korda,Tomas Machac,0,-7.259112867808519,7,0.5,0.19999999999999996,0,0.08498023715415015,113.26479167690945,145.10762485409805,-0.09103840682788045,0.3333333333333333,0.09125295508274234,145.10762485409805,129.88689427615532,-23.0,0.0,Hard,G,5,R64
11015,2024-08-26,Adrian Mannarino,David Goffin,0,-2.2821570182394932,-3,-0.6,-0.6000000000000001,0,0.020459952418715288,104.49476855293915,-28.047886869577724,-0.43132220795892173,0.06756756756756754,0.08204334365325078,-28.047886869577724,59.521351108246336,-36.0,0.5,Hard,G,5,R64
11014,2024-08-26,Facundo Diaz Acosta,Jack Draper,0,4.27195945945946,-6,-0.19999999999999996,-0.20000000000000007,0,-0.10279922779922779,-137.97200563205502,-177.8013095488493,0.1189083820662768,-0.2142857142857143,-0.3716216216216216,-177.8013095488493,-150.09275136491397,39.0,0.0,Hard,G,5,R64
11013,2024-08-26,Botic Van De Zandschulp,Carlos Alcaraz,1,2.347844920944336,-6,-0.4,-0.19999999999999996,0,-0.2737708468702621,-330.7303809312548,-433.39832701120713,-0.2967479674796748,-0.3846153846153846,-0.216367628132334,-433.39832701120713,-259.0039730131314,71.0,-0.5,Hard,G,5,R64
11012,2024-08-26,Daniil Medvedev,Fabian Marozsan,1,-4.934534671532846,-1,0.09999999999999998,-0.19999999999999996,0,0.28569799270072993,294.0078101437439,281.2633497225627,0.20731707317073167,0.5567567567567568,0.2584927762592737,281.2633497225627,253.05036933862243,-46.0,0.0,Hard,G,5,R64
11011,2024-08-26,Flavio Cobolli,Zizou Bergs,1,-10.030095759233925,6,0.29999999999999993,0.0,0,0.1891244870041039,121.70434502677494,155.22297950323332,0.11851851851851847,0.16666666666666669,0.2544757033248082,155.22297950323332,104.61844886947665,-49.0,0.0,Hard,G,5,R64
11034,2024-08-26,Alexander Shevchenko,Frances Tiafoe,0,3.3263951734539967,-9,-0.39999999999999997,-0.6000000000000001,0,-0.15728506787330315,-163.71320705483413,-146.73740653948835,-0.1136950904392765,-0.29629629629629634,-0.15579875360997114,-146.73740653948835,-112.4452332653866,41.0,0.0,Hard,G,5,R64
11067,2024-08-26,Jannik Sinner,Taylor Fritz,1,-0.3624166564404625,2,0.30000000000000004,0.0,5,0.09380837457902125,210.11038335189232,214.28665322765778,0.09696969696969693,0.03125,0.103372701814197,214.28665322765778,211.0396226080552,-11.0,0.0,Hard,G,5,F
11009,2024-08-26,Nuno Borges,Thanasi Kokkinakis,1,-1.0534638554216862,2,0.0,-0.19999999999999996,0,-0.03338353413654621,-10.906243696935462,-20.711242641400986,0.06666666666666665,-0.6666666666666666,-0.007675438596491224,-20.711242641400986,-39.63391899054409,-52.0,0.0,Hard,G,5,R64
11008,2024-08-26,Max Purcell,Tommy Paul,0,7.077796467619849,-4,-0.09999999999999998,0.0,0,-0.21751471825063073,-254.001975277371,-265.16917740100007,-0.09999999999999998,-0.23529411764705888,-0.25084663763909043,-265.16917740100007,-201.1724285630778,83.0,0.0,Hard,G,5,R64
11007,2024-08-26,Arthur Fils,Gabriel Diallo,0,-21.75016523463318,3,0.29999999999999993,0.2,0,0.22009253139458024,166.52474819199392,168.00206313264403,0.09375,0.6,0.11111111111111105,168.00206313264403,74.87693850613505,-119.0,0.0,Hard,G,5,R64
