player_1,player_2,surface,tourney_date,in_rate,win_1st,win_2nd,bp_save,opp_in_rate,opp_win_1st,opp_win_2nd,opp_bp_save,outcome
Denis Shapovalov,Luca Van Assche,Clay,20240527,0.5652173913043478,0.7884615384615384,0.6,1.0,0.5789473684210527,0.7272727272727273,0.625,0.5,1
Alexander Shevchenko,Aslan Karatsev,Clay,20240527,0.5527950310559007,0.6067415730337079,0.4722222222222222,0.6363636363636364,0.6846153846153846,0.6629213483146067,0.3170731707317073,0.4,1
Henri Squire,Max Purcell,Clay,20240527,0.6442953020134228,0.7083333333333334,0.5660377358490566,0.6153846153846154,0.5414012738853503,0.6235294117647059,0.5833333333333334,0.4166666666666667,1
Jan Lennard Struff,Roman Andres Burruchaga,Clay,20240527,0.5428571428571428,0.8157894736842105,0.625,1.0,0.6867469879518072,0.543859649122807,0.34615384615384615,0.625,1
Stan Wawrinka,Andy Murray,Clay,20240527,0.5393258426966292,0.7916666666666666,0.5609756097560976,1.0,0.5555555555555556,0.7111111111111111,0.5,0.6,1
Zhizhen Zhang,Aleksandar Vukic,Clay,20240527,0.6160714285714286,0.8260869565217391,0.5813953488372093,0.3333333333333333,0.5373134328358209,0.7361111111111112,0.4838709677419355,0.6666666666666666,1
Corentin Moutet,Alexander Shevchenko,Clay,20240527,0.6,0.6363636363636364,0.4772727272727273,0.5454545454545454,0.5510204081632653,0.5925925925925926,0.5,0.4,1
Pavel Kotov,Stan Wawrinka,Clay,20240527,0.6793893129770993,0.6629213483146067,0.6190476190476191,0.6,0.5433070866141733,0.6811594202898551,0.5862068965517241,0.42857142857142855,1
Thanasi Kokkinakis,Giulio Zeppieri,Clay,20240527,0.5673758865248227,0.7375,0.4918032786885246,0.5555555555555556,0.5844155844155844,0.6888888888888889,0.53125,0.6666666666666666,1
Zizou Bergs,Maximilian Marterer,Clay,20240527,0.6867469879518072,0.8421052631578947,0.6538461538461539,0.6,0.6036036036036037,0.6268656716417911,0.45454545454545453,0.4,1
Alex De Minaur,Daniil Medvedev,Clay,20240527,0.5445544554455446,0.7636363636363637,0.5652173913043478,0.8,0.5701754385964912,0.6153846153846154,0.4489795918367347,0.5,1
Matteo Arnaldi,Alexandre Muller,Clay,20240527,0.5462184873949579,0.6923076923076923,0.42592592592592593,0.8571428571428571,0.5977011494252874,0.4423076923076923,0.45714285714285713,0.5555555555555556,1
Lorenzo Musetti,Gael Monfils,Clay,20240527,0.6391752577319587,0.7419354838709677,0.5142857142857142,0.6,0.6891891891891891,0.6666666666666666,0.34782608695652173,0.45454545454545453,1
Tomas Martin Etcheverry,Arthur Rinderknech,Clay,20240527,0.6181818181818182,0.7794117647058824,0.5476190476190477,0.8333333333333334,0.6545454545454545,0.6388888888888888,0.5263157894736842,0.4444444444444444,1
Sebastian Korda,Soon Woo Kwon,Clay,20240527,0.6929824561403509,0.6455696202531646,0.4857142857142857,0.5454545454545454,0.6528925619834711,0.569620253164557,0.5714285714285714,0.6,1
Tallon Griekspoor,Luciano Darderi,Clay,20240527,0.6276595744680851,0.711864406779661,0.7142857142857143,0.8,0.61,0.6557377049180327,0.46153846153846156,0.5,1
Denis Shapovalov,Frances Tiafoe,Clay,20240527,0.7028985507246377,0.6391752577319587,0.7804878048780488,0.95,0.7482993197278912,0.4727272727272727,1.0,0.6428571428571429,1
Francisco Cerundolo,Filip Misolic,Clay,20240527,0.5394736842105263,0.8048780487804879,0.5714285714285714,0.6,0.5339805825242718,0.5636363636363636,0.3958333333333333,0.3,1
Felix Auger Aliassime,Henri Squire,Clay,20240527,0.5740740740740741,0.7903225806451613,0.5217391304347826,0.5555555555555556,0.5855855855855856,0.7230769230769231,0.32608695652173914,0.36363636363636365,1
Sebastian Ofner,Sebastian Baez,Clay,20240527,0.6052631578947368,0.6173913043478261,0.5733333333333334,0.631578947368421,0.7831325301204819,0.6076923076923076,0.6388888888888888,0.5714285714285714,1
Jan Lennard Struff,Alexander Bublik,Clay,20240527,0.6231884057971014,0.8837209302325582,0.5384615384615384,0.5,0.5421686746987951,0.6,0.39473684210526316,0.5384615384615384,1
Jozef Kovalik,Karen Khachanov,Clay,20240527,0.6163522012578616,0.6122448979591837,0.6885245901639344,0.7222222222222222,0.6301369863013698,0.7282608695652174,0.46296296296296297,0.5384615384615384,1
Ben Shelton,Kei Nishikori,Clay,20240527,0.6756756756756757,0.78,0.5,0.6666666666666666,0.7126436781609196,0.6612903225806451,0.48,0.6666666666666666,1
Tommy Paul,Fabio Fognini,Clay,20240527,0.5,0.7741935483870968,0.7096774193548387,0.5,0.5846153846153846,0.39473684210526316,0.48148148148148145,0.36363636363636365,1
Holger Rune,Flavio Cobolli,Clay,20240527,0.5197368421052632,0.7341772151898734,0.5753424657534246,0.6,0.5433526011560693,0.7446808510638298,0.5063291139240507,0.7894736842105263,1
Tomas Machac,Mariano Navone,Clay,20240527,0.9037037037037037,0.4262295081967213,1.6153846153846154,0.5,0.8934426229508197,0.44036697247706424,0.7692307692307693,0.2857142857142857,1
Alexander Zverev,Holger Rune,Clay,20240527,0.7007299270072993,0.7708333333333334,0.4146341463414634,0.4,0.5714285714285714,0.65625,0.4583333333333333,0.6521739130434783,1
Carlos Alcaraz,Felix Auger Aliassime,Clay,20240527,0.6708860759493671,0.7547169811320755,0.5384615384615384,0.8,0.5714285714285714,0.6041666666666666,0.3888888888888889,0.625,1
Jannik Sinner,Corentin Moutet,Clay,20240527,0.6526315789473685,0.7258064516129032,0.42424242424242425,0.3333333333333333,0.7171717171717171,0.5492957746478874,0.2857142857142857,0.42857142857142855,1
Matteo Arnaldi,Arthur Fils,Clay,20240527,0.6339285714285714,0.6197183098591549,0.5365853658536586,0.6,0.64,0.5625,0.4166666666666667,0.4,1
Tomas Martin Etcheverry,Arthur Cazaux,Clay,20240527,0.5462962962962963,0.7796610169491526,0.5102040816326531,0.7272727272727273,0.6171875,0.620253164556962,0.3877551020408163,0.6666666666666666,1
Sebastian Korda,Harold Mayot,Clay,20240527,0.5483870967741935,0.7647058823529411,0.5714285714285714,0.6666666666666666,0.6336633663366337,0.5625,0.5945945945945946,0.5,1
Tallon Griekspoor,Mackenzie Mcdonald,Clay,20240527,0.5700934579439252,0.5737704918032787,0.5652173913043478,0.5714285714285714,0.6407766990291263,0.5606060606060606,0.4594594594594595,0.38461538461538464,1
Frances Tiafoe,Mattia Bellucci,Clay,20240527,0.543046357615894,0.7682926829268293,0.5942028985507246,0.3333333333333333,0.5882352941176471,0.8444444444444444,0.3968253968253968,0.6923076923076923,1
Zizou Bergs,Alejandro Tabilo,Clay,20240527,0.7092198581560284,0.6,0.4634146341463415,0.6,0.696,0.6091954022988506,0.2894736842105263,0.18181818181818182,1
Francisco Cerundolo,Yannick Hanfmann,Clay,20240527,0.7368421052631579,0.7321428571428571,0.65,0.0,0.6385542168674698,0.5471698113207547,0.6666666666666666,0.5454545454545454,1
Giulio Zeppieri,Adrian Mannarino,Clay,20240527,0.580952380952381,0.6721311475409836,0.6590909090909091,0.6666666666666666,0.4787234042553192,0.5555555555555556,0.5510204081632653,0.38461538461538464,1
Felix Auger Aliassime,Yoshihito Nishioka,Clay,20240527,0.6,0.8444444444444444,0.6666666666666666,0.5,0.6181818181818182,0.6323529411764706,0.42857142857142855,0.6923076923076923,1
Sebastian Baez,Gustavo Heide,Clay,20240527,0.7515151515151515,0.6290322580645161,0.4878048780487805,0.625,0.4927536231884058,0.5882352941176471,0.45714285714285713,0.35714285714285715,1
Alexander Bublik,Gregoire Barrere,Clay,20240527,0.5431034482758621,0.6825396825396826,0.4716981132075472,0.6923076923076923,0.6326530612244898,0.5645161290322581,0.4722222222222222,0.5625,1
Karen Khachanov,Sumit Nagal,Clay,20240527,0.6363636363636364,0.7619047619047619,0.5,0.8888888888888888,0.7272727272727273,0.59375,0.375,0.5384615384615384,1
Lorenzo Sonego,Ugo Humbert,Clay,20240527,0.7115384615384616,0.7567567567567568,0.5666666666666667,0.6666666666666666,0.5478260869565217,0.746031746031746,0.4807692307692308,0.6666666666666666,1
Lorenzo Musetti,Daniel Elahi Galan,Clay,20240527,0.6463414634146342,0.8679245283018868,0.5517241379310345,0.6666666666666666,0.5825242718446602,0.6166666666666667,0.5348837209302325,0.5833333333333334,1
Corentin Moutet,Nicolas Jarry,Clay,20240527,0.6666666666666666,0.765625,0.5,0.8,0.6818181818181818,0.6,0.37142857142857144,0.631578947368421,1
Tommy Paul,Pedro Cachin,Clay,20240527,0.5522388059701493,0.7837837837837838,0.5666666666666667,0.3333333333333333,0.5934065934065934,0.46296296296296297,0.40540540540540543,0.5,1
Holger Rune,Daniel Evans,Clay,20240527,0.59375,0.7543859649122807,0.5641025641025641,0.75,0.48514851485148514,0.6938775510204082,0.5192307692307693,0.6363636363636364,1
Taylor Fritz,Federico Coria,Clay,20240527,0.5894736842105263,0.75,0.41025641025641024,0.25,0.6091954022988506,0.6037735849056604,0.38235294117647056,0.2727272727272727,1
Alex De Minaur,Alex Michelsen,Clay,20240527,0.5161290322580645,0.75,0.6666666666666666,0.6666666666666666,0.7530864197530864,0.45901639344262296,0.3,0.38461538461538464,1
Grigor Dimitrov,Aleksandar Kovacevic,Clay,20240527,0.5974025974025974,0.8260869565217391,0.5483870967741935,0.3333333333333333,0.5421686746987951,0.7333333333333333,0.42105263157894735,0.2857142857142857,1
Stefanos Tsitsipas,Marton Fucsovics,Clay,20240527,0.6588235294117647,0.8392857142857143,0.5172413793103449,0.8,0.6486486486486487,0.7222222222222222,0.3333333333333333,0.5454545454545454,1
Hubert Hurkacz,Shintaro Mochizuki,Clay,20240527,0.6739130434782609,0.7419354838709677,0.5333333333333333,0.6666666666666666,0.527027027027027,0.6538461538461539,0.4714285714285714,0.6842105263157895,1
Casper Ruud,Felipe Meligeni Alves,Clay,20240527,0.8888888888888888,0.796875,0.875,1.0,0.6888888888888889,0.6451612903225806,0.5,0.6363636363636364,1
Andrey Rublev,Taro Daniel,Clay,20240527,0.5428571428571428,0.7631578947368421,0.5625,1.0,0.5058139534883721,0.632183908045977,0.4470588235294118,0.6666666666666666,1
Daniil Medvedev,Dominik Koepfer,Clay,20240527,0.6759259259259259,0.7671232876712328,0.42857142857142855,0.0,0.6518518518518519,0.5681818181818182,0.46808510638297873,0.36363636363636365,1
Alexander Zverev,Rafael Nadal,Clay,20240527,0.7741935483870968,0.7222222222222222,0.47619047619047616,0.8181818181818182,0.7027027027027027,0.5769230769230769,0.48484848484848486,0.6666666666666666,1
Carlos Alcaraz,J J Wolf,Clay,20240527,0.7058823529411765,0.6875,0.65,0.7142857142857143,0.5671641791044776,0.4473684210526316,0.27586206896551724,0.4,1
Jannik Sinner,Christopher Eubanks,Clay,20240527,0.6067415730337079,0.7777777777777778,0.5142857142857142,0.9,0.6021505376344086,0.625,0.3783783783783784,0.5,1
Ben Shelton,Hugo Gaston,Clay,20240527,0.7117117117117117,0.6962025316455697,0.53125,0.5555555555555556,0.6050420168067226,0.6388888888888888,0.5319148936170213,0.5714285714285714,1
Brandon Nakashima,Nicolas Moreno De Alboran,Clay,20240527,0.6698113207547169,0.8591549295774648,0.6857142857142857,1.0,0.6141732283464567,0.6282051282051282,0.5306122448979592,0.6666666666666666,1
Mariano Navone,Pablo Carreno Busta,Clay,20240527,0.6936936936936937,0.6493506493506493,0.5,0.6428571428571429,0.6171875,0.5316455696202531,0.32653061224489793,0.5,1
Daniel Altmaier,Laslo Djere,Clay,20240527,0.6666666666666666,0.7295081967213115,0.5245901639344263,0.6666666666666666,0.631336405529954,0.6934306569343066,0.475,0.6,1
Novak Djokovic,Francisco Cerundolo,Clay,20240527,0.6721311475409836,0.6910569105691057,0.5,0.7894736842105263,0.6506849315068494,0.6105263157894737,0.6274509803921569,0.45454545454545453,1
Alexander Zverev,Alex De Minaur,Clay,20240527,0.6909090909090909,0.6973684210526315,0.4411764705882353,0.625,0.4945054945054945,0.6222222222222222,0.5869565217391305,0.16666666666666666,1
Carlos Alcaraz,Stefanos Tsitsipas,Clay,20240527,0.7261904761904762,0.7377049180327869,0.7391304347826086,0.5,0.6122448979591837,0.65,0.5263157894736842,0.3333333333333333,1
Jannik Sinner,Grigor Dimitrov,Clay,20240527,0.5955056179775281,0.8113207547169812,0.6388888888888888,0.5,0.6320754716981132,0.6716417910447762,0.4358974358974359,0.6,1
Casper Ruud,Novak Djokovic,Clay,20240527,,,,,,,,,1
Alexander Zverev,Casper Ruud,Clay,20240527,0.6829268292682927,0.8571428571428571,0.5384615384615384,0.3333333333333333,0.6698113207547169,0.6901408450704225,0.4,0.5833333333333334,1
Carlos Alcaraz,Jannik Sinner,Clay,20240527,0.6560509554140127,0.6601941747572816,0.46296296296296297,0.4,0.562962962962963,0.7368421052631579,0.4576271186440678,0.5714285714285714,1
Carlos Alcaraz,Alexander Zverev,Clay,20240527,0.6037735849056604,0.6458333333333334,0.49206349206349204,0.7391304347826086,0.7293233082706767,0.6288659793814433,0.3333333333333333,0.4375,1
Alexandre Muller,Luca Nardi,Clay,20240527,0.6538461538461539,0.7254901960784313,0.4444444444444444,0.5,0.5285714285714286,0.5675675675675675,0.24242424242424243,0.2,1
Gael Monfils,Thiago Seyboth Wild,Clay,20240527,0.6161616161616161,0.7868852459016393,0.4473684210526316,0.5,0.6428571428571429,0.6111111111111112,0.55,0.6,1
Filip Misolic,Otto Virtanen,Clay,20240527,0.6346153846153846,0.6565656565656566,0.45614035087719296,0.4166666666666667,0.593103448275862,0.6744186046511628,0.3728813559322034,0.4375,1
Pedro Martinez,Thiago Agustin Tirante,Clay,20240527,0.7681159420289855,0.7830188679245284,0.40625,0.625,0.7397260273972602,0.6944444444444444,0.5526315789473685,0.3333333333333333,1
Maximilian Marterer,Jordan Thompson,Clay,20240527,0.5970149253731343,0.7,0.7037037037037037,0.6666666666666666,0.5934065934065934,0.48148148148148145,0.43243243243243246,0.65,1
Pavel Kotov,Cameron Norrie,Clay,20240527,0.6381578947368421,0.7010309278350515,0.45454545454545453,0.5454545454545454,0.6078431372549019,0.7419354838709677,0.4166666666666667,0.6666666666666666,1
Fabian Marozsan,Mikhail Kukushkin,Clay,20240527,0.7101449275362319,0.7755102040816326,0.55,0.6,0.6842105263157895,0.5,0.3333333333333333,0.5333333333333333,1
Dusan Lajovic,Roman Safiullin,Clay,20240527,0.6536312849162011,0.6153846153846154,0.5645161290322581,0.6363636363636364,0.6337209302325582,0.6238532110091743,0.47619047619047616,0.375,1
Soon Woo Kwon,Emil Ruusuvuori,Clay,20240527,0.5842696629213483,0.6923076923076923,0.5675675675675675,0.5,0.6746031746031746,0.5058823529411764,0.5609756097560976,0.76,1
Jozef Kovalik,Marcos Giron,Clay,20240527,0.5838926174496645,0.7126436781609196,0.46774193548387094,0.6666666666666666,0.625,0.6947368421052632,0.47368421052631576,0.7058823529411765,1
Thanasi Kokkinakis,Alexei Popyrin,Clay,20240527,0.6168831168831169,0.7894736842105263,0.5423728813559322,0.5833333333333334,0.6227544910179641,0.6730769230769231,0.49206349206349204,0.5714285714285714,1
Miomir Kecmanovic,Thiago Monteiro,Clay,20240527,0.6464646464646465,0.84375,0.6,0.6,0.7027027027027027,0.6025641025641025,0.45454545454545453,0.4,1
David Goffin,Giovanni Mpetshi Perricard,Clay,20240527,0.5434782608695652,0.8266666666666667,0.5873015873015873,0.0,0.6481481481481481,0.6666666666666666,0.49122807017543857,0.5882352941176471,1
Richard Gasquet,Borna Coric,Clay,20240527,0.56,0.7285714285714285,0.5636363636363636,0.3333333333333333,0.6535433070866141,0.6506024096385542,0.5227272727272727,0.8,1
Fabio Fognini,Botic Van De Zandschulp,Clay,20240527,0.5882352941176471,0.74,0.5142857142857142,0.7142857142857143,0.5394736842105263,0.5853658536585366,0.2857142857142857,0.42857142857142855,1
Jesper De Jong,Jack Draper,Clay,20240527,0.5,0.7402597402597403,0.5194805194805194,0.36363636363636365,0.5033557046979866,0.68,0.5135135135135135,0.1,1
Alejandro Davidovich Fokina,Valentin Vacherot,Clay,20240527,0.704,0.6704545454545454,0.7027027027027027,0.6,0.6761904761904762,0.647887323943662,0.5882352941176471,0.4444444444444444,1
Luciano Darderi,Rinky Hijikata,Clay,20240527,0.6129032258064516,0.7719298245614035,0.6388888888888888,0.6666666666666666,0.6296296296296297,0.6617647058823529,0.4,0.7777777777777778,1
Flavio Cobolli,Hamad Medjedovic,Clay,20240527,0.5645161290322581,0.7285714285714285,0.5,0.7,0.6136363636363636,0.6172839506172839,0.37254901960784315,0.5714285714285714,1
Roberto Carballes Baena,Constant Lestienne,Clay,20240527,0.6666666666666666,0.6410256410256411,0.5641025641025641,0.5,0.6796875,0.5747126436781609,0.43902439024390244,0.5909090909090909,1
Tomas Machac,Nuno Borges,Clay,20240527,0.631578947368421,0.7833333333333333,0.42857142857142855,0.25,0.6115702479338843,0.6621621621621622,0.3404255319148936,0.5,1
Jaume Munar,Roberto Bautista Agut,Clay,20240527,0.6074766355140186,0.7384615384615385,0.47619047619047616,0.7272727272727273,0.6328125,0.4691358024691358,0.5319148936170213,0.5789473684210527,1
Tallon Griekspoor,Mackenzie Mcdonald,Grass,20240610,0.6307692307692307,0.7804878048780488,0.5833333333333334,0.5,0.6309523809523809,0.660377358490566,0.45161290322580644,0.7142857142857143,1
Ugo Humbert,Alex De Minaur,Grass,20240610,0.5641025641025641,0.7045454545454546,0.38235294117647056,0.7,0.5735294117647058,0.7948717948717948,0.5172413793103449,0.6,0
Fabian Marozsan,Hamad Medjedovic,Grass,20240610,0.6436781609195402,0.7142857142857143,0.5161290322580645,0.5,0.7244897959183674,0.8309859154929577,0.4444444444444444,1.0,0
Zhizhen Zhang,Dominik Koepfer,Grass,20240610,0.6071428571428571,0.75,0.5681818181818182,0.7142857142857143,0.5714285714285714,0.6764705882352942,0.5882352941176471,0.6666666666666666,0
Giovanni Mpetshi Perricard,Lorenzo Musetti,Grass,20240610,0.719626168224299,0.7662337662337663,0.5,1.0,0.7311827956989247,0.7794117647058824,0.6,0.5,0
Sebastian Ofner,Jack Draper,Grass,20240610,0.5647058823529412,0.75,0.5945945945945946,0.8,0.5974025974025974,0.8913043478260869,0.5161290322580645,0.75,0
Andy Murray,Marcos Giron,Grass,20240610,0.6938775510204082,0.6764705882352942,0.6,0.6,0.6507936507936508,0.8048780487804879,0.5454545454545454,1.0,0
Henri Squire,Yannick Hanfmann,Grass,20240610,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.4,0.82,0.8048780487804879,0.5555555555555556,0.5,0
Flavio Cobolli,Jan Lennard Struff,Grass,20240610,0.5625,0.8611111111111112,0.39285714285714285,0.0,0.6206896551724138,0.9166666666666666,0.7727272727272727,0.5,0
Alex Michelsen,Arthur Rinderknech,Grass,20240610,0.7368421052631579,0.6904761904761905,0.6,0.25,0.7605633802816901,0.8333333333333334,0.23529411764705882,0.6666666666666666,0
Christopher Eubanks,Brandon Nakashima,Grass,20240610,0.6875,0.75,0.65,0.5,0.7457627118644068,0.8409090909090909,0.7333333333333333,0.5,0
Ben Shelton,James Duckworth,Grass,20240610,0.6907216494845361,0.835820895522388,0.4,0.75,0.6407766990291263,0.7575757575757576,0.5405405405405406,0.0,0
Denis Shapovalov,Matteo Berrettini,Grass,20240610,0.5283018867924528,0.8571428571428571,0.56,0.3333333333333333,0.6842105263157895,0.8461538461538461,0.5555555555555556,1.0,0
Hamad Medjedovic,Alexander Bublik,Grass,20240610,0.6984126984126984,0.7272727272727273,0.42105263157894735,0.6666666666666666,0.6086956521739131,0.9047619047619048,0.48148148148148145,1.0,0
Dominik Koepfer,Lorenzo Musetti,Grass,20240610,0.6120689655172413,0.7183098591549296,0.5777777777777777,0.6666666666666666,0.6752136752136753,0.759493670886076,0.5263157894736842,0.8,0
Marcos Giron,Jack Draper,Grass,20240610,0.5384615384615384,0.673469387755102,0.6190476190476191,0.7777777777777778,0.6395348837209303,0.8363636363636363,0.4838709677419355,0.8,0
Yannick Hanfmann,Frances Tiafoe,Grass,20240610,0.788235294117647,0.7313432835820896,0.4444444444444444,0.8,0.61,0.7868852459016393,0.46153846153846156,1.0,0
Arthur Rinderknech,Jan Lennard Struff,Grass,20240610,0.6285714285714286,0.75,0.5384615384615384,0.875,0.5862068965517241,0.8529411764705882,0.75,0.5,0
Richard Gasquet,Brandon Nakashima,Grass,20240610,0.5178571428571429,0.7241379310344828,0.4444444444444444,0.5714285714285714,0.7454545454545455,0.7804878048780488,0.5,0.6666666666666666,0
James Duckworth,Matteo Berrettini,Grass,20240610,0.569620253164557,0.6444444444444445,0.5588235294117647,0.75,0.6607142857142857,0.8918918918918919,0.631578947368421,0.5,0
Alexander Bublik,Lorenzo Musetti,Grass,20240610,0.5344827586206896,0.7741935483870968,0.37037037037037035,0.0,0.5737704918032787,0.7714285714285715,0.5384615384615384,0.75,0
Frances Tiafoe,Jack Draper,Grass,20240610,0.6949152542372882,0.7317073170731707,0.4722222222222222,0.8333333333333334,0.6526315789473685,0.8548387096774194,0.6060606060606061,0.5,0
Jan Lennard Struff,Brandon Nakashima,Grass,20240610,,,,,,,,,0
Lorenzo Musetti,Matteo Berrettini,Grass,20240610,0.7692307692307693,0.5,0.6666666666666666,0.42857142857142855,0.6808510638297872,0.78125,0.6,1.0,0
Brandon Nakashima,Jack Draper,Grass,20240610,0.6567164179104478,0.6818181818181818,0.30434782608695654,0.75,0.7021276595744681,0.9393939393939394,0.35714285714285715,0.5,0
Roman Safiullin,Matteo Berrettini,Grass,20240610,0.6666666666666666,0.8611111111111112,0.5555555555555556,0.8,0.7196969696969697,0.7157894736842105,0.5945945945945946,0.8333333333333334,0
Sebastian Korda,Alex De Minaur,Grass,20240610,0.6111111111111112,0.5454545454545454,0.35714285714285715,0.6428571428571429,0.5263157894736842,0.7666666666666667,0.37037037037037035,0.6666666666666666,0
Matteo Martineau,Denis Shapovalov,Grass,20240610,0.704225352112676,0.72,0.6190476190476191,0.5,0.6145833333333334,0.7966101694915254,0.43243243243243246,0.8571428571428571,0
David Goffin,Luca Nardi,Grass,20240610,0.6329113924050633,0.62,0.41379310344827586,0.375,0.6235294117647059,0.6226415094339622,0.53125,0.7,0
Tallon Griekspoor,Sebastian Korda,Grass,20240610,0.5789473684210527,0.6363636363636364,0.5416666666666666,0.25,0.6521739130434783,0.8,0.8125,0.5,0
Milos Raonic,Alex De Minaur,Grass,20240610,0.576271186440678,0.7647058823529411,0.24,0.42857142857142855,0.5172413793103449,0.7666666666666667,0.6071428571428571,0.75,0
Gijs Brouwer,Ugo Humbert,Grass,20240610,0.7311827956989247,0.6470588235294118,0.36,0.6875,0.6421052631578947,0.7213114754098361,0.4117647058823529,0.6666666666666666,0
Aleksandar Vukic,Tallon Griekspoor,Grass,20240610,0.6881720430107527,0.71875,0.6896551724137931,0.8571428571428571,0.625,0.8,0.5641025641025641,0.8333333333333334,0
Tommy Paul,Sebastian Korda,Grass,20240610,0.5254237288135594,0.7741935483870968,0.32142857142857145,0.5,0.7272727272727273,0.84375,0.6666666666666666,0.0,0
Zizou Bergs,Alex De Minaur,Grass,20240610,0.6056338028169014,0.6744186046511628,0.5,0.625,0.6271186440677966,0.8648648648648649,0.5,0.75,0
Roberto Bautista Agut,Milos Raonic,Grass,20240610,0.6385542168674698,0.6981132075471698,0.5333333333333333,0.25,0.6027397260273972,0.8863636363636364,0.6206896551724138,0.0,0
Arthur Fils,Ugo Humbert,Grass,20240610,0.6290322580645161,0.7435897435897436,0.5217391304347826,0.5,0.765625,0.8163265306122449,0.6666666666666666,1.0,0
Adrian Mannarino,Gijs Brouwer,Grass,20240610,0.5178571428571429,0.5517241379310345,0.5185185185185185,0.42857142857142855,0.8076923076923077,0.8095238095238095,0.3,0.6666666666666666,0
Mackenzie Mcdonald,Tallon Griekspoor,Grass,20240610,0.6309523809523809,0.660377358490566,0.45161290322580644,0.7142857142857143,0.6307692307692307,0.7804878048780488,0.5833333333333334,0.5,0
Karen Khachanov,Aleksandar Vukic,Grass,20240610,0.6534653465346535,0.7424242424242424,0.5428571428571428,0.625,0.5818181818181818,0.75,0.5434782608695652,0.5714285714285714,0
Luca Nardi,Sebastian Korda,Grass,20240610,0.6741573033707865,0.6166666666666667,0.41379310344827586,0.6666666666666666,0.5866666666666667,0.8409090909090909,0.41935483870967744,0.6,0
Alexei Popyrin,Tommy Paul,Grass,20240610,0.7523809523809524,0.6708860759493671,0.38461538461538464,0.7272727272727273,0.6551724137931034,0.7368421052631579,0.6666666666666666,0.7142857142857143,0
Tim Van Rijthoven,Zizou Bergs,Grass,20240610,0.6363636363636364,0.5714285714285714,0.5,0.2,0.7,0.7714285714285715,0.4666666666666667,0.5,0
Marc Andrea Huesler,Roberto Bautista Agut,Grass,20240610,0.6027397260273972,0.7954545454545454,0.3793103448275862,0.6,0.7580645161290323,0.7446808510638298,0.6666666666666666,0.5,0
Jordan Thompson,Milos Raonic,Grass,20240610,0.5925925925925926,0.625,0.48484848484848486,0.8333333333333334,0.7708333333333334,0.8918918918918919,0.6363636363636364,0.5,0
Arthur Cazaux,Arthur Fils,Grass,20240610,0.5138888888888888,0.7567567567567568,0.4,0.5,0.6333333333333333,0.7894736842105263,0.5454545454545454,0.5,0
Jakub Mensik,Gijs Brouwer,Grass,20240610,0.527027027027027,0.7692307692307693,0.37142857142857144,0.2,0.7111111111111111,0.65625,0.5769230769230769,0.7777777777777778,0
Stefano Napolitano,Adrian Mannarino,Grass,20240610,0.6875,0.6818181818181818,0.4666666666666667,0.3333333333333333,0.5794392523364486,0.6774193548387096,0.4666666666666667,0.7,0
Miomir Kecmanovic,Tallon Griekspoor,Grass,20240610,0.6363636363636364,0.8311688311688312,0.5909090909090909,0.0,0.6470588235294118,0.8181818181818182,0.5714285714285714,0.8,0
Botic Van De Zandschulp,Mackenzie Mcdonald,Grass,20240610,0.5543478260869565,0.7254901960784313,0.2926829268292683,0.6470588235294118,0.6705882352941176,0.631578947368421,0.4642857142857143,0.5,0
Max Purcell,Aleksandar Vukic,Grass,20240610,0.6515151515151515,0.7441860465116279,0.5217391304347826,0.6666666666666666,0.6764705882352942,0.8260869565217391,0.5,1.0,0
Tristan Schoolkate,Sebastian Korda,Grass,20240610,0.5538461538461539,0.8888888888888888,0.4827586206896552,0.75,0.6825396825396826,0.8372093023255814,0.8,1.0,0
Pierre Hugues Herbert,James Duckworth,Grass,20240610,0.6825396825396826,0.8837209302325582,0.3,0.5,0.6935483870967742,0.8837209302325582,0.631578947368421,1.0,0
Gijs Brouwer,Adrian Mannarino,Grass,20240610,0.8076923076923077,0.8095238095238095,0.3,0.6666666666666666,0.5178571428571429,0.5517241379310345,0.5185185185185185,0.42857142857142855,1
Rinky Hijikata,Alexei Popyrin,Grass,20240610,0.6065573770491803,0.7297297297297297,0.4166666666666667,0.5714285714285714,0.7704918032786885,0.7446808510638298,0.5,0.8,0
Matteo Berrettini,Roman Safiullin,Grass,20240610,0.7196969696969697,0.7157894736842105,0.5945945945945946,0.8333333333333334,0.6666666666666666,0.8611111111111112,0.5555555555555556,0.8,1
Sebastian Korda,Tallon Griekspoor,Grass,20240610,0.6521739130434783,0.8,0.8125,0.5,0.5789473684210527,0.6363636363636364,0.5416666666666666,0.25,1
Alex De Minaur,Milos Raonic,Grass,20240610,0.5172413793103449,0.7666666666666667,0.6071428571428571,0.75,0.576271186440678,0.7647058823529411,0.24,0.42857142857142855,1
Ugo Humbert,Gijs Brouwer,Grass,20240610,0.6421052631578947,0.7213114754098361,0.4117647058823529,0.6666666666666666,0.7311827956989247,0.6470588235294118,0.36,0.6875,1
Tallon Griekspoor,Aleksandar Vukic,Grass,20240610,0.625,0.8,0.5641025641025641,0.8333333333333334,0.6881720430107527,0.71875,0.6896551724137931,0.8571428571428571,1
