player,matches,wins,losses,avg_rest_days,matches_28d_latest,rolling_10_winrate_latest,rolling_5_winrate_latest,streak_latest,last_match_date,win_rate,peak_elo,current_elo,current_selo_Clay,current_selo_Grass,current_selo_Hard,wr_Clay,wr_Grass,wr_Hard,Other_x,surf_matches_Clay,surf_matches_Grass,surf_matches_Hard,Other_y,days_since_last
Hugo Nys,2,1,1,45.0,0,0.5,0.5,0,2024-09-14,0.5,1500.0,1499.6669561536617,1500.0,1500.0,1500.0,1.0,,0.0,,1.0,0.0,1.0,0.0,95
Mili Poljicak,2,0,2,45.0,0,0.5,0.5,-1,2024-07-22,0.0,1500.0,1499.66496419246,1499.7908432841934,1500.0,1500.0,0.0,,,,2.0,0.0,0.0,0.0,149
Denis Istomin,384,171,213,8.8671875,0,0.1,0.2,-1,2022-09-16,0.4453,1650.5176292953452,1499.6540830839567,1499.9999492182214,1499.9999999953156,1499.7867090050554,0.4167,0.5088,0.4429,,108.0,57.0,219.0,0.0,824
Andrey Kuznetsov,172,77,95,12.779069767441861,0,0.2,0.2,-1,2023-08-21,0.4477,1667.8116128001961,1499.6428096231416,1499.9895161777847,1500.0,1500.0003138626623,0.4348,0.3529,0.4767,,69.0,17.0,86.0,0.0,485
Gonzalo Lama,15,8,7,38.2,0,0.6,0.2,-1,2023-07-31,0.5333,1551.5293778696907,1499.5756458502087,1499.995605840586,1500.0,1500.0,0.6364,,0.25,,11.0,0.0,4.0,0.0,506
Matic Kriznik,4,1,3,37.5,1,0.3333333333333333,0.3333333333333333,-1,2024-02-02,0.25,1509.6935618145353,1499.5631461012074,1500.0,1500.0,1500.0,1.0,,0.0,0.0,1.0,0.0,2.0,1.0,320
Alexandar Lazarov,12,4,8,43.333333333333336,0,0.4,0.4,-1,2023-11-06,0.3333,1519.585080272362,1499.5624996875786,1500.0,1500.0,1498.2581353272858,1.0,,0.2727,,1.0,0.0,11.0,0.0,408
Blaz Rola,37,14,23,24.54054054054054,1,0.3,0.2,1,2023-09-15,0.3784,1512.3661243854438,1499.5333309091318,1499.7812156878613,1500.0,1499.9999999295944,0.4737,0.2,0.3077,,19.0,5.0,13.0,0.0,460
Alessandro Giannessi,36,13,23,27.97222222222222,0,0.3,0.2,-1,2023-04-03,0.3611,1539.4782134031789,1499.5283252177546,1499.6173134002174,1500.0,1500.0,0.3929,,0.25,,28.0,0.0,8.0,0.0,625
Henrique Rocha,6,3,3,44.833333333333336,0,0.4,0.4,0,2024-09-13,0.5,1511.3128675884905,1499.5214681703433,1498.6831660198104,1500.0,1504.8432887572264,0.25,,1.0,,4.0,0.0,2.0,0.0,96
Aljaz Bedene,298,137,161,10.885906040268456,1,0.2,0.0,0,2022-09-16,0.4597,1639.9092551605818,1499.5122422097977,1499.9126973131708,1499.936520688997,1499.8949806255744,0.4961,0.3714,0.4478,,129.0,35.0,134.0,0.0,824
Nick Chappell,2,0,2,45.0,0,0.5,0.5,-1,2023-02-27,0.0,1500.0,1499.5039282450425,1500.0,1500.0,1499.6923451576024,,,0.0,,0.0,0.0,2.0,0.0,660
Clement Mainguy,2,0,2,15.0,1,0.5,0.5,-1,2023-02-03,0.0,1500.0,1499.4991949701162,1500.0,1500.0,1500.0,,,,0.0,0.0,0.0,0.0,2.0,684
Guido Andreozzi,40,12,28,19.925,0,0.3,0.4,-1,2024-07-22,0.3,1512.5537775965047,1499.4648819035378,1500.2061085675377,1499.9999999977433,1499.9999989496885,0.2727,0.25,0.3571,,22.0,4.0,14.0,0.0,149
Philip Henning,7,3,4,38.57142857142857,1,0.5,0.4,-1,2024-09-14,0.4286,1504.5839150233783,1499.445736319645,1499.7730099020623,1500.0,1496.3977693335535,0.0,,0.75,,3.0,0.0,4.0,0.0,95
Guido Pella,281,129,152,10.0711743772242,1,0.5,0.4,-1,2023-08-28,0.4591,1689.7785748369845,1499.4419257423351,1497.3945019316084,1499.8520110821878,1498.96910201214,0.5113,0.4074,0.4132,,133.0,27.0,121.0,0.0,478
Malek Jaziri,236,96,140,13.033898305084746,0,0.4,0.4,-1,2023-02-27,0.4068,1616.154089566534,1499.4260546125122,1500.0162027482468,1499.9999999951422,1499.4780780335846,0.434,0.2963,0.4167,,53.0,27.0,156.0,0.0,660
Bor Artnak,6,2,4,45.0,1,0.4,0.4,-1,2023-09-15,0.3333,1509.4070152296695,1499.4068442476741,1500.584096186111,1500.0,1500.0,0.4,,,0.0,5.0,0.0,0.0,1.0,460
Filip Krajinovic,248,122,126,10.870967741935484,2,0.1,0.0,-1,2023-05-29,0.4919,1706.3529202519196,1499.3855539398576,1497.1500112702774,1500.1803131313877,1499.773041788214,0.4714,0.4545,0.503,,70.0,11.0,167.0,0.0,569
Menelaos Efstathiou,5,1,4,42.0,0,0.25,0.25,-1,2024-02-03,0.2,1500.0,1499.3033260246395,1500.0,1500.0,1500.0,0.0,,0.0,0.5,1.0,0.0,2.0,2.0,319
Bradley Klahn,55,13,42,23.78181818181818,0,0.3,0.2,-1,2023-07-31,0.2364,1519.405713273019,1499.2950379954373,1499.9999999977956,1499.9999999948507,1499.5088897360845,0.0,0.2222,0.2619,,4.0,9.0,42.0,0.0,506
Arthur Fery,2,0,2,45.0,0,0.5,0.5,-1,2024-07-01,0.0,1500.0,1499.2636888735735,1500.0,1497.8233928349352,1500.0,,0.0,,,0.0,2.0,0.0,0.0,170
Yanaki Milev,4,2,2,37.5,1,0.3333333333333333,0.3333333333333333,1,2024-09-14,0.5,1500.0,1499.2523905776957,1504.3026268658944,1500.0,1500.0,0.6667,,0.0,,3.0,0.0,1.0,0.0,95
Daniel Michalski,4,1,3,22.5,2,0.3333333333333333,0.3333333333333333,-1,2023-01-02,0.25,1500.0000008403763,1499.2287442518527,1500.0,1500.0,1499.4689953657082,,,0.25,,0.0,0.0,4.0,0.0,716
Prajnesh Gunneswaran,39,11,28,23.974358974358974,0,0.2,0.2,0,2023-02-03,0.2821,1527.2847029187444,1499.1872298417868,1499.9999999987588,1499.999999985769,1499.3512711565013,0.0,0.25,0.3103,,2.0,8.0,29.0,0.0,684
Tennys Sandgren,123,47,76,12.365853658536585,0,0.2,0.2,-1,2024-02-05,0.3821,1576.348448996602,1499.178694532187,1499.998565980406,1500.000028455355,1499.1057046349263,0.3,0.5,0.3896,,30.0,16.0,77.0,0.0,317
Yunseong Chung,2,0,2,45.0,0,0.5,0.5,-1,2023-07-17,0.0,1500.0,1499.1604084409144,1500.0,1500.0,1500.0,,0.0,0.0,,0.0,1.0,1.0,0.0,520
Yasutaka Uchiyama,41,13,28,27.146341463414632,2,0.3,0.4,0,2024-09-18,0.3171,1533.6356532829116,1499.155929740729,1499.9997469140983,1499.9991970574915,1499.507944201075,0.0,0.0,0.3611,,2.0,3.0,36.0,0.0,91
Edan Leshem,15,5,10,38.666666666666664,0,0.4,0.2,-1,2023-02-04,0.3333,1511.5693932344757,1499.1495572412177,1499.9999999845536,1500.0,1499.770889173928,0.6667,,0.2727,0.0,3.0,0.0,11.0,1.0,683
Beibit Zhukayev,9,4,5,26.666666666666668,3,0.5,0.6,0,2024-10-14,0.4444,1529.6176704742977,1499.1078269746977,1500.0,1500.0,1497.4988420964726,,,0.4444,,0.0,0.0,9.0,0.0,65
Henri Laaksonen,124,48,76,21.112903225806452,1,0.1,0.0,-1,2022-09-19,0.3871,1567.0938812874,1499.0960095473927,1499.8836088059184,1499.9999999992822,1499.5144917341033,0.3962,0.0,0.3913,,53.0,2.0,69.0,0.0,821
Michael Bassem Sobhy,2,0,2,45.0,0,0.5,0.5,-1,2024-02-02,0.0,1500.0,1499.0818011059596,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,1.0,0.0,320
Dalibor Svrcina,6,2,4,27.333333333333332,0,0.4,0.4,-1,2024-01-29,0.3333,1507.6201315060798,1499.0654067720338,1500.0,1500.0,1497.912153675546,,,0.3333,,0.0,0.0,6.0,0.0,324
Michail Pervolarakis,13,2,11,31.923076923076923,0,0.2,0.2,-1,2023-01-02,0.1538,1500.0,1499.0536993471076,1500.0,1500.0,1499.494885304508,0.0,,0.1667,,1.0,0.0,12.0,0.0,716
Jeremy Chardy,463,227,236,8.183585313174946,0,0.4,0.2,-1,2023-07-03,0.4903,1671.7556700151151,1499.0322613110313,1499.1647096333165,1499.9385842877623,1500.705516645875,0.4933,0.4706,0.4924,,150.0,51.0,262.0,0.0,534
Alexander Ritschard,11,4,7,31.636363636363637,0,0.4,0.4,-1,2024-04-01,0.3636,1520.8992089842152,1499.0131406229943,1497.202310715185,1500.0,1500.4999000203397,0.3333,0.0,0.5,,6.0,1.0,4.0,0.0,261
Alec Beckley,2,0,2,45.0,0,0.5,0.5,-1,2024-09-14,0.0,1500.0,1498.9621969003433,1500.0,1500.0,1500.0,0.0,,,0.0,1.0,0.0,0.0,1.0,95
Oleksandr Ovcharenko,2,0,2,45.0,0,0.5,0.5,-1,2024-09-13,0.0,1500.0,1498.9190600319052,1500.0,1500.0,1500.0,,,0.0,0.0,0.0,0.0,1.0,1.0,96
Steven Diez,15,2,13,37.0,1,0.1,0.0,-1,2024-01-01,0.1333,1512.3181160689799,1498.8166663406178,1499.9593256033493,1500.0,1499.924823089365,0.1111,,0.1667,,9.0,0.0,6.0,0.0,352
Denis Yevseyev,4,1,3,37.5,0,0.3333333333333333,0.3333333333333333,-1,2024-09-18,0.25,1508.476985897184,1498.8037869058055,1506.6139611846831,1500.0,1497.1732836882782,0.5,,0.0,,2.0,0.0,2.0,0.0,91
Stefanos Sakellaridis,4,1,3,22.5,0,0.3333333333333333,0.3333333333333333,-1,2024-01-01,0.25,1509.9244179801171,1498.7566700514944,1500.0,1500.0,1498.8859241569187,,,0.25,,0.0,0.0,4.0,0.0,352
Pedro Sousa,45,15,30,31.755555555555556,0,0.1,0.0,-1,2023-04-03,0.3333,1533.0517230075188,1498.7281333159583,1499.4646013335557,1500.0,1499.9978007032882,0.4062,0.0,0.1667,,32.0,1.0,12.0,0.0,625
Norbert Gombos,85,26,59,21.48235294117647,0,0.1,0.2,-1,2024-09-15,0.3059,1536.4374651193039,1498.7044100584976,1499.9952095281142,1499.999321935996,1499.1002799640423,0.4138,0.0,0.2745,,29.0,5.0,51.0,0.0,94
Marius Copil,154,63,91,17.064935064935064,0,0.4,0.2,-1,2024-02-03,0.4091,1572.543648146661,1498.6772872428069,1499.8670785169923,1499.9999999991187,1499.8356997602837,0.2432,0.4,0.4706,,37.0,15.0,102.0,0.0,319
Lucas Catarina,9,2,7,50.0,0,0.125,0.0,0,2023-09-15,0.2222,1505.0019734117186,1498.398243091343,1499.6329260901339,1500.0,1499.9999999999675,0.2,,0.25,,5.0,0.0,4.0,0.0,460
Younes Lalami Laaroussi,2,0,2,45.0,0,0.5,0.5,-1,2024-09-14,0.0,1500.0,1498.391336264856,1498.9512095941877,1500.0,1500.0,0.0,,,,2.0,0.0,0.0,0.0,95
George Loffhagen,2,0,2,18.5,1,0.5,0.5,-1,2023-07-03,0.0,1500.0,1498.2813797679207,1500.0,1498.900272493112,1500.0,,0.0,,,0.0,2.0,0.0,0.0,534
Mattia Bellucci,15,6,9,14.533333333333333,4,0.5,0.4,-1,2024-10-02,0.4,1513.0750119538206,1498.2481167085818,1500.0,1500.0,1501.0219826870457,0.0,0.0,0.4615,,1.0,1.0,13.0,0.0,77
Liam Broady,56,21,35,23.571428571428573,1,0.4,0.2,-1,2024-07-01,0.375,1527.1132524118316,1498.2425270580509,1499.9880262563454,1492.8336213052607,1502.6839191620597,0.2,0.3333,0.4583,,5.0,27.0,24.0,0.0,170
Gonzalo Bueno,3,1,2,50.0,0,0.5,0.5,-1,2024-09-13,0.3333,1507.90081652865,1498.1296698294816,1500.0,1500.0,1500.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,96
Adam Moundir,4,1,3,52.5,0,0.3333333333333333,0.3333333333333333,-1,2023-09-16,0.25,1500.0039943770164,1498.1156451508164,1500.0001738314163,1500.0,1500.0,0.3333,,0.0,,3.0,0.0,1.0,0.0,459
Nikoloz Basilashvili,318,146,172,8.874213836477987,3,0.2,0.2,-1,2023-03-06,0.4591,1678.5328245886008,1498.096090262349,1499.8710917150534,1500.112303413927,1497.7659161450129,0.4681,0.4545,0.4555,,94.0,33.0,191.0,0.0,653
Geoffrey Blancaneaux,6,0,6,40.833333333333336,1,0.0,0.0,-1,2023-02-20,0.0,1500.0,1498.0470426576107,1500.0,1500.0,1498.874814493994,0.0,,0.0,,1.0,0.0,5.0,0.0,667
Mirza Basic,75,34,41,22.546666666666667,1,0.3,0.4,-1,2024-09-14,0.4533,1612.201420936343,1498.0069656046246,1500.0058493878462,1499.9999999999975,1498.8477795015633,0.35,0.3333,0.5102,,20.0,6.0,49.0,0.0,95
Alibek Kachmazov,9,4,5,23.88888888888889,3,0.5,0.8,-1,2024-09-18,0.4444,1532.9041308127182,1497.968669736862,1500.0,1500.0,1497.7134547606568,,,0.4444,,0.0,0.0,9.0,0.0,91
Dragos Nicolae Madaras,4,0,4,37.5,0,0.0,0.0,-1,2023-07-17,0.0,1500.0,1497.9578498493925,1500.0,1500.0,1499.8331700615608,0.0,,0.0,,1.0,0.0,3.0,0.0,520
Alexey Vatutin,9,2,7,38.22222222222222,0,0.25,0.0,-1,2024-10-14,0.2222,1527.7505843295949,1497.953702683771,1499.9999930769727,1500.0,1499.7797242041584,0.3333,,0.0,,6.0,0.0,3.0,0.0,65
Jie Cui,2,0,2,45.0,0,0.5,0.5,-1,2023-09-20,0.0,1500.0,1497.949779506557,1500.0,1500.0,1500.0,,,0.0,0.0,0.0,0.0,1.0,1.0,455
Andres Martin,4,1,3,37.5,0,0.3333333333333333,0.3333333333333333,-1,2024-07-22,0.25,1515.005120962781,1497.9235276261297,1500.0,1500.0,1497.714078916546,,,0.25,,0.0,0.0,4.0,0.0,149
Federico Delbonis,362,165,197,9.616022099447514,1,0.3,0.4,-1,2023-02-06,0.4558,1638.4119770872735,1497.8554009192055,1499.8150906181868,1499.9345800404326,1499.1970146014144,0.5524,0.0,0.2745,,248.0,12.0,102.0,0.0,681
Rudolf Molleker,18,5,13,32.0,0,0.3,0.2,-1,2024-07-15,0.2778,1511.4529401844609,1497.7746817180068,1496.465828098266,1499.9999774242801,1500.0,0.3333,0.2,0.0,,12.0,5.0,1.0,0.0,156
Osgar Ohoisin,6,2,4,35.0,0,0.4,0.4,-1,2024-02-03,0.3333,1500.4342250502964,1497.7040400927067,1500.0,1500.0,1500.017616070483,0.5,,0.3333,0.0,2.0,0.0,3.0,1.0,319
Ignacio Carou,4,0,4,37.5,0,0.0,0.0,-1,2023-09-16,0.0,1500.0,1497.7029077063905,1498.4816128137466,1500.0,1500.0,0.0,,,,4.0,0.0,0.0,0.0,459
Laurent Lokoli,8,0,8,47.375,0,0.0,0.0,-1,2023-07-03,0.0,1500.0,1497.6046584516866,1500.0,1500.0,1499.5803625431154,0.0,0.0,0.0,,2.0,1.0,5.0,0.0,534
Jesper De Jong,10,2,8,40.7,0,0.2222222222222222,0.2,-1,2024-11-04,0.2,1502.485070978699,1497.529007312001,1499.0273676827537,1500.0,1497.168143275523,0.25,0.0,0.2,,4.0,1.0,5.0,0.0,44
David Agung Susanto,18,4,14,38.333333333333336,1,0.4,0.4,-1,2023-09-16,0.2222,1510.5738558365883,1497.3586839309478,1500.0,1498.23727268867,1499.9999996773151,0.5,0.0,0.2143,,2.0,2.0,14.0,0.0,459
Dane Sweeny,6,2,4,27.0,0,0.4,0.4,-1,2024-01-15,0.3333,1511.712451463984,1497.3561091724262,1500.0,1500.0,1496.9515288298737,,,0.3333,,0.0,0.0,6.0,0.0,338
Lloyd Harris,158,76,82,12.259493670886076,1,0.3,0.4,-1,2024-07-01,0.481,1665.3907825164547,1497.3378675514232,1497.8581968367014,1506.1311949634414,1498.2745947447045,0.25,0.4444,0.5345,,24.0,18.0,116.0,0.0,170
Gunawan Trismuwantara,4,1,3,37.5,1,0.3333333333333333,0.3333333333333333,-1,2023-09-16,0.25,1501.382817330799,1497.2137747650063,1500.0,1498.2325736527162,1500.0002143681713,,0.0,0.5,,0.0,2.0,2.0,0.0,459
Kaipo Marshall,8,2,6,41.25,0,0.2857142857142857,0.4,-1,2024-09-14,0.25,1500.0,1497.197297510175,1500.0,1500.0,1498.9073479177448,,,0.1667,0.5,0.0,0.0,6.0,2.0,95
Eliot Spizzirri,4,1,3,33.0,0,0.3333333333333333,0.3333333333333333,-1,2024-08-26,0.25,1507.321123689404,1497.1237011825929,1500.0,1497.5703931428923,1500.0,,0.3333,0.0,,0.0,3.0,1.0,0.0,114
Mitchell Krueger,32,10,22,29.1875,2,0.4,0.4,-1,2024-09-18,0.3125,1510.0409338550828,1497.1088364862355,1500.0,1499.9797225588861,1494.2553085643071,0.5,0.2,0.32,,2.0,5.0,25.0,0.0,91
Maks Kasnikowski,4,2,2,42.0,1,0.6666666666666666,0.6666666666666666,-1,2024-09-13,0.5,1508.3389279865967,1496.969123987134,1500.0,1500.0,1497.3396721292859,,,0.5,,0.0,0.0,4.0,0.0,96
Attila Balazs,50,24,26,27.6,0,0.2,0.0,-1,2023-08-28,0.48,1571.7890508954997,1496.9512559119923,1499.7993214732626,1500.0,1499.9738047437488,0.5714,0.0,0.2857,,35.0,1.0,14.0,0.0,478
Jason Jung,35,11,24,26.114285714285714,2,0.3,0.2,-1,2023-07-31,0.3143,1518.4465872557846,1496.9459770532278,1500.0,1499.9999735208442,1497.644703583256,0.0,0.4444,0.28,,1.0,9.0,25.0,0.0,506
Sergey Fomin,7,2,5,38.57142857142857,0,0.3333333333333333,0.4,-1,2024-09-13,0.2857,1505.891147817388,1496.7300427770228,1500.0,1500.0,1496.7042276434477,,,0.2857,,0.0,0.0,7.0,0.0,96
Sho Shimabukuro,12,4,8,17.666666666666668,2,0.3,0.4,-1,2023-10-16,0.3333,1511.0938920482208,1496.703537648851,1500.0,1500.0,1497.3033849846627,,0.0,0.3636,,0.0,1.0,11.0,0.0,429
Strong Kirchheimer,2,0,2,45.0,0,0.5,0.5,-1,2024-08-19,0.0,1500.0,1496.5539282167736,1500.0,1500.0,1497.651385144345,,,0.0,,0.0,0.0,2.0,0.0,121
Rigele Te,6,2,4,37.666666666666664,0,0.4,0.4,-1,2024-09-13,0.3333,1509.5543353673074,1496.5087183398684,1500.6293224355331,1500.0,1496.6769139073504,1.0,,0.0,0.0,2.0,0.0,2.0,2.0,96
Pablo Andujar,363,150,213,9.608815426997245,0,0.2,0.2,-1,2023-04-17,0.4132,1593.7573594284659,1496.3381558491967,1498.286434804473,1499.9834859869559,1498.9073188999837,0.5124,0.1667,0.3056,,201.0,18.0,144.0,0.0,611
Gustavo Heide,8,3,5,27.875,3,0.42857142857142855,0.4,-1,2024-07-22,0.375,1505.933333998178,1496.220908486341,1496.580175964977,1500.0,1500.0,0.3333,,0.0,1.0,6.0,0.0,1.0,1.0,149
Nerman Fatic,9,4,5,56.666666666666664,0,0.375,0.4,0,2024-02-03,0.4444,1508.3747252240812,1496.134790378088,1500.4091999993852,1500.0,1499.9999999520255,0.3333,,0.5,,3.0,0.0,6.0,0.0,319
Lucas Pouille,277,144,133,10.025270758122744,2,0.4,0.6,0,2024-07-01,0.5199,1748.0601866398863,1496.0940812305196,1497.5845564331908,1506.0675857097103,1495.9218050016739,0.4937,0.5556,0.5247,,79.0,36.0,162.0,0.0,170
Juan Carlos Prado Angelo,3,1,2,30.0,0,0.5,0.5,0,2024-02-03,0.3333,1500.0,1496.0378590376527,1500.0,1500.0,1500.0,1.0,,,0.0,1.0,0.0,0.0,2.0,319
Nicolai Budkov Kjaer,4,2,2,37.5,0,0.3333333333333333,0.3333333333333333,1,2024-09-13,0.5,1500.0,1496.023083772697,1500.0,1500.0,1504.8250711566627,0.0,,1.0,,2.0,0.0,2.0,0.0,96
Kyle Edmund,247,121,126,9.878542510121457,2,0.1,0.0,-1,2023-05-08,0.4899,1729.1219431283434,1495.9960402097147,1498.5255387581626,1500.0000000009104,1498.8573336472193,0.4643,0.3871,0.5188,,56.0,31.0,160.0,0.0,590
Stefano Napolitano,10,3,7,29.4,0,0.3333333333333333,0.4,-1,2024-07-15,0.3,1512.4285910233878,1495.9208164458926,1504.3941426582949,1500.0,1500.0,0.375,0.0,0.0,,8.0,1.0,1.0,0.0,156
Tung Lin Wu,14,7,7,33.357142857142854,1,0.4,0.4,1,2024-09-14,0.5,1520.3585799090736,1495.8279317117392,1500.0,1500.0,1495.3771195236284,,,0.5,,0.0,0.0,14.0,0.0,95
Fajing Sun,2,0,2,45.0,0,0.5,0.5,-1,2024-09-18,0.0,1500.0,1495.7966573821311,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,1.0,0.0,91
Elliot Benchetrit,11,2,9,51.63636363636363,0,0.2,0.2,-1,2024-09-14,0.1818,1511.2608227037274,1495.612012403589,1491.4750700289412,1500.0,1499.9999709882384,0.125,,0.3333,,8.0,0.0,3.0,0.0,95
Sasi Kumar Mukund,4,0,4,52.5,0,0.0,0.0,-1,2023-09-16,0.0,1500.0,1495.5716948073768,1500.0,1500.0,1498.921026224461,,0.0,0.0,,0.0,1.0,3.0,0.0,459
Karl Friberg,2,0,2,45.0,0,0.5,0.5,-1,2024-02-02,0.0,1500.0,1495.5621868680291,1500.0,1500.0,1496.9907803987735,,,0.0,,0.0,0.0,2.0,0.0,320
Benjamin Lock,13,8,5,39.23076923076923,0,0.7,0.6,-1,2024-02-03,0.6154,1522.950881638095,1495.5545651611938,1500.0,1500.0,1497.1423489915887,0.0,,0.6667,,1.0,0.0,12.0,0.0,319
Oleksii Krutykh,7,2,5,43.0,0,0.3333333333333333,0.4,-1,2024-09-13,0.2857,1500.0,1495.516032847733,1500.0,1500.0,1499.1063836472372,0.0,,0.3333,,1.0,0.0,6.0,0.0,96
Edas Butvilas,5,1,4,54.0,0,0.25,0.25,-1,2024-09-13,0.2,1500.0,1495.4986071849949,1500.0,1500.0,1499.7663021384453,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,96
Martins Rocens,2,0,2,45.0,0,0.5,0.5,-1,2024-02-02,0.0,1500.0,1495.463138976602,1500.0,1500.0,1496.9685798031485,,,0.0,,0.0,0.0,2.0,0.0,320
Stefano Travaglia,85,29,56,17.576470588235296,0,0.3,0.2,-1,2023-08-28,0.3412,1574.6617860063682,1495.3869257051792,1499.1832511066862,1499.9993313389687,1499.285690667166,0.3548,0.1667,0.3542,,31.0,6.0,48.0,0.0,478
Max Hans Rehberg,4,0,4,52.5,0,0.0,0.0,-1,2024-04-15,0.0,1500.0,1495.3445071351002,1496.3648142762977,1500.0,1500.0,0.0,,,,4.0,0.0,0.0,0.0,247
Matteo Martineau,2,0,2,45.0,0,0.5,0.5,-1,2024-06-10,0.0,1500.0,1495.2613450211918,1500.0,1500.0,1500.0,,0.0,0.0,,0.0,1.0,1.0,0.0,191
Marc Polmans,23,6,17,31.652173913043477,0,0.3,0.2,-1,2024-07-15,0.2609,1510.989999350082,1495.2525280685209,1500.0001091752206,1499.999911482838,1500.169436090698,0.4,0.3333,0.2,,5.0,3.0,15.0,0.0,156
Dmitry Popko,12,4,8,37.5,1,0.3,0.0,-1,2024-02-03,0.3333,1523.3241543499394,1495.1721861497567,1497.0111269636864,1500.0,1499.9439164851651,0.4,,0.2857,,5.0,0.0,7.0,0.0,319
Marko Topo,5,0,5,54.0,0,0.0,0.0,-1,2024-04-15,0.0,1500.0,1495.1220301458109,1496.189142200603,1500.0,1500.0,0.0,,,,5.0,0.0,0.0,0.0,247
Daniel Rincon,3,0,3,41.666666666666664,0,0.5,0.5,-1,2024-04-15,0.0,1500.0,1494.9175801553627,1496.006659058794,1500.0,1500.0,0.0,,,,3.0,0.0,0.0,0.0,247
Marco Cecchinato,207,80,127,11.652173913043478,2,0.2,0.2,-1,2023-08-28,0.3865,1626.353378048655,1494.8708772402526,1500.8922925975412,1498.850628759337,1495.070741609372,0.4681,0.1818,0.2182,,141.0,11.0,55.0,0.0,478
Hong Kit Jack Wong,8,4,4,48.75,0,0.42857142857142855,0.4,0,2024-02-03,0.5,1511.9496414728412,1494.782398613588,1500.0,1500.0,1496.5993435191165,,,0.5,,0.0,0.0,8.0,0.0,319
Komlavi Loglo,2,1,1,15.0,1,0.5,0.5,0,2024-02-03,0.5,1500.0,1494.4704039314602,1500.0,1500.0,1496.33591013356,,,0.5,,0.0,0.0,2.0,0.0,319
Daniels Tens,4,0,4,37.5,1,0.0,0.0,-1,2024-09-14,0.0,1500.0,1494.4316908699473,1500.0,1500.0,1496.2909047120438,,,0.0,,0.0,0.0,4.0,0.0,95
Linh Giang Trinh,4,1,3,37.5,1,0.3333333333333333,0.3333333333333333,-1,2024-02-02,0.25,1500.0000000000898,1494.4139808344846,1500.0,1500.0,1496.366043542287,0.0,,0.3333,,1.0,0.0,3.0,0.0,320
Ilya Snitari,2,0,2,15.0,1,0.5,0.5,-1,2024-02-03,0.0,1500.0,1494.365987380712,1496.279390885333,1500.0,1500.0,0.0,,,,2.0,0.0,0.0,0.0,319
Mariano Navone,42,18,24,7.214285714285714,4,0.3,0.2,-1,2024-11-04,0.4286,1598.4489611239492,1494.2487911020453,1532.9076159991619,1488.435746121952,1466.9810688422099,0.5769,0.0,0.2308,,26.0,3.0,13.0,0.0,44
Darwin Blanch,2,0,2,32.5,0,0.5,0.5,-1,2024-04-22,0.0,1500.0,1494.2220411583237,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,1.0,0.0,240
Otto Virtanen,26,11,15,27.46153846153846,1,0.4,0.2,-1,2024-10-14,0.4231,1524.354492341654,1494.1972450170126,1497.5479668019982,1506.2335828401256,1489.302442693215,0.25,0.5,0.45,,4.0,2.0,20.0,0.0,65
Andrej Nedic,3,0,3,50.0,0,0.5,0.5,-1,2024-02-03,0.0,1500.0,1493.9360786796178,1499.3502128624036,1500.0,1500.0,0.0,,0.0,,2.0,0.0,1.0,0.0,319
Dominic Thiem,566,349,217,6.927561837455831,0,0.2,0.0,-1,2024-10-21,0.6166,1877.7590416577889,1493.748705961038,1498.4862897208582,1495.3175596897554,1502.1107619225315,0.6846,0.4545,0.5788,,241.0,33.0,292.0,0.0,58
Titouan Droguet,4,1,3,37.5,0,0.3333333333333333,0.3333333333333333,-1,2024-11-04,0.25,1517.9314245709081,1493.6805955181892,1500.0,1500.0,1500.2180548105412,0.0,,0.3333,,1.0,0.0,3.0,0.0,44
Skander Mansouri,6,1,5,35.0,1,0.0,0.0,0,2024-09-13,0.1667,1500.0,1493.3013759844794,1500.0,1500.0,1498.991394835225,0.5,,0.0,0.0,2.0,0.0,3.0,1.0,96
Jozef Kovalik,81,28,53,23.617283950617285,2,0.4,0.2,0,2024-09-15,0.3457,1537.6232817000623,1493.2652113210527,1507.8881059084415,1499.999999995467,1485.1910090955678,0.38,0.0,0.3214,,50.0,3.0,28.0,0.0,94
Fernando Verdasco,530,277,253,7.607547169811321,1,0.1,0.0,-1,2023-04-17,0.5226,1697.0034688038825,1493.1739737378127,1499.108357256963,1499.9825536595645,1497.8101120435063,0.5714,0.4906,0.4906,,210.0,53.0,267.0,0.0,611
Tristan Schoolkate,5,1,4,31.4,2,0.25,0.25,-1,2024-08-26,0.2,1500.0,1493.115825915659,1500.0,1500.0,1499.4025598441463,,0.0,0.25,,0.0,1.0,4.0,0.0,114
Yosuke Watanuki,39,17,22,25.58974358974359,2,0.3,0.4,0,2024-10-02,0.4359,1546.2571619793673,1493.0127493300763,1499.5222193443785,1499.989953217053,1490.8992470728315,0.4286,0.6,0.4074,,7.0,5.0,27.0,0.0,77
Cesar Cruz,4,0,4,37.5,0,0.0,0.0,-1,2024-09-14,0.0,1500.0,1492.9767739470597,1497.2933873081365,1500.0,1499.8927948970363,0.0,,0.0,,2.0,0.0,2.0,0.0,95
